Agency,Time,dist_volume,delta,pct_change
Extra Special People (ESP),2025-03,4429.0,-2685.0,-0.3774247961765533
Extra Special People (ESP),2025-04,0.0,-4429.0,-1.0
Extra Special People (ESP),2025-05,0.0,0.0,0.0
Extra Special People (ESP),2025-06,0.0,0.0,0.0
F2K Oconee County,2022-07,0.0,0.0,
F2K Oconee County,2022-08,0.0,0.0,0.0
F2K Oconee County,2022-09,0.0,0.0,0.0
F2K Oconee County,2022-10,0.0,0.0,0.0
F2K Oconee County,2022-11,0.0,0.0,0.0
F2K Oconee County,2022-12,0.0,0.0,0.0
F2K Oconee County,2023-01,0.0,0.0,0.0
F2K Oconee County,2023-02,0.0,0.0,0.0
F2K Oconee County,2023-03,0.0,0.0,0.0
F2K Oconee County,2023-04,0.0,0.0,0.0
F2K Oconee County,2023-05,0.0,0.0,0.0
F2K Oconee County,2023-06,0.0,0.0,0.0
F2K Oconee County,2023-07,0.0,0.0,0.0
F2K Oconee County,2023-08,0.0,0.0,0.0
F2K Oconee County,2023-09,0.0,0.0,0.0
F2K Oconee County,2023-10,0.0,0.0,0.0
F2K Oconee County,2023-11,445.0,445.0,inf
F2K Oconee County,2023-12,6056.0,5611.0,12.608988764044943
F2K Oconee County,2024-01,5070.0,-986.0,-0.16281373844121533
F2K Oconee County,2024-02,1013.0,-4057.0,-0.8001972386587771
F2K Oconee County,2024-03,3696.0,2683.0,2.648568608094768
F2K Oconee County,2024-04,5002.0,1306.0,0.35335497835497837
F2K Oconee County,2024-05,0.0,-5002.0,-1.0
F2K Oconee County,2024-06,1282.0,1282.0,inf
F2K Oconee County,2024-07,0.0,-1282.0,-1.0
F2K Oconee County,2024-08,0.0,0.0,0.0
F2K Oconee County,2024-09,0.0,0.0,0.0
F2K Oconee County,2024-10,0.0,0.0,0.0
F2K Oconee County,2024-11,0.0,0.0,0.0
F2K Oconee County,2024-12,0.0,0.0,0.0
F2K Oconee County,2025-01,0.0,0.0,0.0
F2K Oconee County,2025-02,0.0,0.0,0.0
F2K Oconee County,2025-03,0.0,0.0,0.0
F2K Oconee County,2025-04,0.0,0.0,0.0
F2K Oconee County,2025-05,0.0,0.0,0.0
F2K Oconee County,2025-06,0.0,0.0,0.0
"Grace Fellowship Church, INC",2022-07,5983.0,0.0,
"Grace Fellowship Church, INC",2022-08,4645.0,-1338.0,-0.2236336286144075
"Grace Fellowship Church, INC",2022-09,6760.0,2115.0,0.45532831001076424
"Grace Fellowship Church, INC",2022-10,11030.0,4270.0,0.6316568047337278
"Grace Fellowship Church, INC",2022-11,10279.0,-751.0,-0.06808703535811424
"Grace Fellowship Church, INC",2022-12,10009.0,-270.0,-0.02626714660959237
