Agency,Time,dist_volume,delta,pct_change
Circle of Hope,2024-07,658.0,530.0,4.141
Circle of Hope,2024-08,754.0,96.0,0.146
Circle of Hope,2024-09,143.0,-611.0,-0.81
Circle of Hope,2024-10,307.0,164.0,1.147
Circle of Hope,2024-11,464.0,157.0,0.511
Circle of Hope,2024-12,224.0,-240.0,-0.517
Circle of Hope,2025-01,226.0,2.0,0.009
Circle of Hope,2025-02,0.0,-226.0,-1.0
Circle of Hope,2025-03,296.0,296.0,inf
Circle of Hope,2025-04,314.0,18.0,0.061
Circle of Hope,2025-05,0.0,-314.0,-1.0
Circle of Hope,2025-06,604.0,604.0,inf
Clarkesville Church of God,2022-07,2164.0,0.0,0.0
Clarkesville Church of God,2022-08,2150.0,-14.0,-0.006
Clarkesville Church of God,2022-09,2668.0,518.0,0.241
Clarkesville Church of God,2022-10,1775.0,-893.0,-0.335
Clarkesville Church of God,2022-11,3096.0,1321.0,0.744
Clarkesville Church of God,2022-12,1810.0,-1286.0,-0.415
Clarkesville Church of God,2023-01,2819.0,1009.0,0.557
Clarkesville Church of God,2023-02,2179.0,-640.0,-0.227
Clarkesville Church of God,2023-03,3581.0,1402.0,0.643
Clarkesville Church of God,2023-04,1495.0,-2086.0,-0.583
Clarkesville Church of God,2023-05,2280.0,785.0,0.525
Clarkesville Church of God,2023-06,4000.0,1720.0,0.754
Clarkesville Church of God,2023-07,4283.0,283.0,0.071
Clarkesville Church of God,2023-08,5864.0,1581.0,0.369
Clarkesville Church of God,2023-09,3961.0,-1903.0,-0.325
Clarkesville Church of God,2023-10,3295.0,-666.0,-0.168
Clarkesville Church of God,2023-11,3991.0,696.0,0.211
Clarkesville Church of God,2023-12,3618.0,-373.0,-0.093
Clarkesville Church of God,2024-01,4745.0,1127.0,0.311
Clarkesville Church of God,2024-02,4293.0,-452.0,-0.095
Clarkesville Church of God,2024-03,4087.0,-206.0,-0.048
Clarkesville Church of God,2024-04,3698.0,-389.0,-0.095
Clarkesville Church of God,2024-05,5982.0,2284.0,0.618
Clarkesville Church of God,2024-06,4157.0,-1825.0,-0.305
Clarkesville Church of God,2024-07,7498.09,3341.09,0.804
Clarkesville Church of God,2024-08,4420.0,-3078.09,-0.411
Clarkesville Church of God,2024-09,2294.0,-2126.0,-0.481
Clarkesville Church of God,2024-10,4842.0,2548.0,1.111
Clarkesville Church of God,2024-11,4352.0,-490.0,-0.101
Clarkesville Church of God,2024-12,4624.0,272.0,0.062
Clarkesville Church of God,2025-01,3083.0,-1541.0,-0.333
Clarkesville Church of God,2025-02,4645.0,1562.0,0.507
Clarkesville Church of God,2025-03,4528.0,-117.0,-0.025
Clarkesville Church of God,2025-04,4986.0,458.0,0.101
Clarkesville Church of God,2025-05,3527.0,-1459.0,-0.293
Clarkesville Church of God,2025-06,4524.0,997.0,0.283
Clarkesville Soup Kitchen,2022-07,1094.0,0.0,0.0
Clarkesville Soup Kitchen,2022-08,679.0,-415.0,-0.379
Clarkesville Soup Kitchen,2022-09,775.0,96.0,0.141
Clarkesville Soup Kitchen,2022-10,920.0,145.0,0.187
Clarkesville Soup Kitchen,2022-11,1309.0,389.0,0.423
Clarkesville Soup Kitchen,2022-12,880.0,-429.0,-0.328
Clarkesville Soup Kitchen,2023-01,1190.0,310.0,0.352
Clarkesville Soup Kitchen,2023-02,784.0,-406.0,-0.341
Clarkesville Soup Kitchen,2023-03,1685.0,901.0,1.149
Clarkesville Soup Kitchen,2023-04,1220.0,-465.0,-0.276
Clarkesville Soup Kitchen,2023-05,847.0,-373.0,-0.306
Clarkesville Soup Kitchen,2023-06,1360.0,513.0,0.606
Clarkesville Soup Kitchen,2023-07,657.0,-703.0,-0.517
Clarkesville Soup Kitchen,2023-08,2083.0,1426.0,2.17
Clarkesville Soup Kitchen,2023-09,1032.0,-1051.0,-0.505
Clarkesville Soup Kitchen,2023-10,2114.0,1082.0,1.048
Clarkesville Soup Kitchen,2023-11,1326.0,-788.0,-0.373
Clarkesville Soup Kitchen,2023-12,783.0,-543.0,-0.41
Clarkesville Soup Kitchen,2024-01,1058.0,275.0,0.351
Clarkesville Soup Kitchen,2024-02,1409.0,351.0,0.332
Clarkesville Soup Kitchen,2024-03,939.0,-470.0,-0.334
Clarkesville Soup Kitchen,2024-04,1315.0,376.0,0.4
Clarkesville Soup Kitchen,2024-05,1174.0,-141.0,-0.107
Clarkesville Soup Kitchen,2024-06,849.0,-325.0,-0.277
Clarkesville Soup Kitchen,2024-07,1160.0,311.0,0.366
Clarkesville Soup Kitchen,2024-08,733.0,-427.0,-0.368
Clarkesville Soup Kitchen,2024-09,703.0,-30.0,-0.041
Clarkesville Soup Kitchen,2024-10,1079.0,376.0,0.535
Clarkesville Soup Kitchen,2024-11,1427.0,348.0,0.323
Clarkesville Soup Kitchen,2024-12,994.0,-433.0,-0.303
Clarkesville Soup Kitchen,2025-01,601.0,-393.0,-0.395
Clarkesville Soup Kitchen,2025-02,1462.0,861.0,1.433
Clarkesville Soup Kitchen,2025-03,365.0,-1097.0,-0.75
Clarkesville Soup Kitchen,2025-04,1015.0,650.0,1.781
Clarkesville Soup Kitchen,2025-05,678.0,-337.0,-0.332
Clarkesville Soup Kitchen,2025-06,258.0,-420.0,-0.619
Cornelia United Methodist Church,2022-07,1642.0,0.0,0.0
Cornelia United Methodist Church,2022-08,2039.0,397.0,0.242
Cornelia United Methodist Church,2022-09,1219.0,-820.0,-0.402
Cornelia United Methodist Church,2022-10,2336.0,1117.0,0.916
Cornelia United Methodist Church,2022-11,2668.0,332.0,0.142
Cornelia United Methodist Church,2022-12,1997.0,-671.0,-0.251
Cornelia United Methodist Church,2023-01,1935.0,-62.0,-0.031
Cornelia United Methodist Church,2023-02,2234.0,299.0,0.155
Cornelia United Methodist Church,2023-03,3059.0,825.0,0.369
Cornelia United Methodist Church,2023-04,1292.0,-1767.0,-0.578
Cornelia United Methodist Church,2023-05,2253.0,961.0,0.744
Cornelia United Methodist Church,2023-06,962.0,-1291.0,-0.573
Cornelia United Methodist Church,2023-07,892.0,-70.0,-0.073
Cornelia United Methodist Church,2023-08,2919.0,2027.0,2.272
Cornelia United Methodist Church,2023-09,856.0,-2063.0,-0.707
Cornelia United Methodist Church,2023-10,1924.0,1068.0,1.248
Cornelia United Methodist Church,2023-11,2085.0,161.0,0.084
Cornelia United Methodist Church,2023-12,1492.0,-593.0,-0.284
Cornelia United Methodist Church,2024-01,2836.0,1344.0,0.901
Cornelia United Methodist Church,2024-02,1607.0,-1229.0,-0.433
Cornelia United Methodist Church,2024-03,1791.0,184.0,0.114
Cornelia United Methodist Church,2024-04,2472.0,681.0,0.38
Cornelia United Methodist Church,2024-05,2139.0,-333.0,-0.135
Cornelia United Methodist Church,2024-06,347.0,-1792.0,-0.838
Cornelia United Methodist Church,2024-07,2229.0,1882.0,5.424
Cornelia United Methodist Church,2024-08,1882.0,-347.0,-0.156
Cornelia United Methodist Church,2024-09,1795.0,-87.0,-0.046
Cornelia United Methodist Church,2024-10,2690.0,895.0,0.499
Cornelia United Methodist Church,2024-11,1239.0,-1451.0,-0.539
Cornelia United Methodist Church,2024-12,2278.0,1039.0,0.839
Cornelia United Methodist Church,2025-01,2984.0,706.0,0.31
Cornelia United Methodist Church,2025-02,2295.0,-689.0,-0.231
Cornelia United Methodist Church,2025-03,2376.0,81.0,0.035
Cornelia United Methodist Church,2025-04,2567.0,191.0,0.08
Cornelia United Methodist Church,2025-05,2041.0,-526.0,-0.205
Cornelia United Methodist Church,2025-06,1297.0,-744.0,-0.365
Demorest Baptist Church,2022-07 to 2022-12,0.0,0.0,0.0
Demorest Baptist Church,2023-01,7590.0,7590.0,inf
Demorest Baptist Church,2023-02,0.0,-7590.0,-1.0
Demorest Baptist Church,2023-03 to 2023-09,0.0,0.0,0.0
Demorest Baptist Church,2023-10,7600.0,7600.0,inf
Demorest Baptist Church,2023-11,0.0,-7600.0,-1.0
Demorest Baptist Church,2023-12 to 2024-03,0.0,0.0,0.0
