Agency,Time,dist_volume,delta,pct_change
Advantage Behavioral Health System - Women's Services,2023-05 to 2023-06,0.0,0.0,0.0
Advantage Behavioral Health System - Women's Services,2023-07,263.0,263.0,inf
Advantage Behavioral Health System - Women's Services,2023-08,500.0,237.0,0.901
Advantage Behavioral Health System - Women's Services,2023-09,277.0,-223.0,-0.446
Advantage Behavioral Health System - Women's Services,2023-10,0.0,-277.0,-1.0
Advantage Behavioral Health System - Women's Services,2023-11 to 2024-06,0.0,0.0,0.0
Advantage Behavioral Health System - Women's Services,2024-07,1138.0,1138.0,inf
Advantage Behavioral Health System - Women's Services,2024-08,654.0,-484.0,-0.425
Advantage Behavioral Health System - Women's Services,2024-09,537.0,-117.0,-0.179
Advantage Behavioral Health System - Women's Services,2024-10,432.0,-105.0,-0.196
Advantage Behavioral Health System - Women's Services,2024-11,796.0,364.0,0.843
Advantage Behavioral Health System - Women's Services,2024-12,594.0,-202.0,-0.254
Advantage Behavioral Health System - Women's Services,2025-01,414.0,-180.0,-0.303
Advantage Behavioral Health System - Women's Services,2025-02,2846.0,2432.0,5.874
Advantage Behavioral Health System - Women's Services,2025-03,6330.0,3484.0,1.224
Advantage Behavioral Health System - Women's Services,2025-04,2035.0,-4295.0,-0.679
Advantage Behavioral Health System - Women's Services,2025-05,6508.0,4473.0,2.198
Advantage Behavioral Health System - Women's Services,2025-06,2938.2,-3569.8,-0.549
Angels in Motion Learning Center,2022-07 to 2025-04,0.0,0.0,0.0
Angels in Motion Learning Center,2025-05,5270.0,5270.0,inf
Angels in Motion Learning Center,2025-06,11926.0,6656.0,1.263
Athena Athletic F.K.A Gladiator Football Foundation,2022-07,574.0,0.0,0.0
Athena Athletic F.K.A Gladiator Football Foundation,2022-08,4634.0,4060.0,7.073
Athena Athletic F.K.A Gladiator Football Foundation,2022-09,1083.0,-3551.0,-0.766
Athena Athletic F.K.A Gladiator Football Foundation,2022-10,877.0,-206.0,-0.19
Athena Athletic F.K.A Gladiator Football Foundation,2022-11,1873.0,996.0,1.136
Athena Athletic F.K.A Gladiator Football Foundation,2022-12,202.0,-1671.0,-0.892
Athena Athletic F.K.A Gladiator Football Foundation,2023-01,2150.0,1948.0,9.644
Athena Athletic F.K.A Gladiator Football Foundation,2023-02,1209.0,-941.0,-0.438
Athena Athletic F.K.A Gladiator Football Foundation,2023-03,329.0,-880.0,-0.728
Athena Athletic F.K.A Gladiator Football Foundation,2023-04,1212.0,883.0,2.684
Athena Athletic F.K.A Gladiator Football Foundation,2023-05,364.0,-848.0,-0.7
Athena Athletic F.K.A Gladiator Football Foundation,2023-06,650.0,286.0,0.786
Athena Athletic F.K.A Gladiator Football Foundation,2023-07,420.0,-230.0,-0.354
Athena Athletic F.K.A Gladiator Football Foundation,2023-08,3163.0,2743.0,6.531
Athena Athletic F.K.A Gladiator Football Foundation,2023-09,596.0,-2567.0,-0.812
Athena Athletic F.K.A Gladiator Football Foundation,2023-10,1060.0,464.0,0.779
Athena Athletic F.K.A Gladiator Football Foundation,2023-11,1586.0,526.0,0.496
Athena Athletic F.K.A Gladiator Football Foundation,2023-12,1329.0,-257.0,-0.162
Athena Athletic F.K.A Gladiator Football Foundation,2024-01,2675.0,1346.0,1.013
Athena Athletic F.K.A Gladiator Football Foundation,2024-02,3354.0,679.0,0.254
Athena Athletic F.K.A Gladiator Football Foundation,2024-03,209.0,-3145.0,-0.938
Athena Athletic F.K.A Gladiator Football Foundation,2024-04,321.0,112.0,0.536
Athena Athletic F.K.A Gladiator Football Foundation,2024-05,0.0,-321.0,-1.0
Athena Athletic F.K.A Gladiator Football Foundation,2024-06 to 2024-07,0.0,0.0,0.0
Athena Athletic F.K.A Gladiator Football Foundation,2024-08,1422.0,1422.0,inf
Athena Athletic F.K.A Gladiator Football Foundation,2024-09,1053.0,-369.0,-0.259
Athena Athletic F.K.A Gladiator Football Foundation,2024-10,2506.0,1453.0,1.38
Athena Athletic F.K.A Gladiator Football Foundation,2024-11,3190.0,684.0,0.273
Athena Athletic F.K.A Gladiator Football Foundation,2024-12,2890.0,-300.0,-0.094
Athena Athletic F.K.A Gladiator Football Foundation,2025-01,1910.0,-980.0,-0.339
Athena Athletic F.K.A Gladiator Football Foundation,2025-02,2515.0,605.0,0.317
Athena Athletic F.K.A Gladiator Football Foundation,2025-03,2384.0,-131.0,-0.052
Athena Athletic F.K.A Gladiator Football Foundation,2025-04,605.0,-1779.0,-0.746
Athena Athletic F.K.A Gladiator Football Foundation,2025-05,488.0,-117.0,-0.193
Athena Athletic F.K.A Gladiator Football Foundation,2025-06,163.0,-325.0,-0.666
Athens Area Asa Philip Randolph Institute,2022-07,1723.0,0.0,0.0
Athens Area Asa Philip Randolph Institute,2022-08,2292.0,569.0,0.33
Athens Area Asa Philip Randolph Institute,2022-09,2992.0,700.0,0.305
Athens Area Asa Philip Randolph Institute,2022-10,2010.0,-982.0,-0.328
Athens Area Asa Philip Randolph Institute,2022-11,1693.0,-317.0,-0.158
Athens Area Asa Philip Randolph Institute,2022-12,1603.0,-90.0,-0.053
Athens Area Asa Philip Randolph Institute,2023-01,2263.0,660.0,0.412
Athens Area Asa Philip Randolph Institute,2023-02,916.0,-1347.0,-0.595
Athens Area Asa Philip Randolph Institute,2023-03,805.0,-111.0,-0.121
Athens Area Asa Philip Randolph Institute,2023-04,2600.0,1795.0,2.23
Athens Area Asa Philip Randolph Institute,2023-05,3431.0,831.0,0.32
Athens Area Asa Philip Randolph Institute,2023-06,1072.0,-2359.0,-0.688
Athens Area Asa Philip Randolph Institute,2023-07,4191.0,3119.0,2.91
Athens Area Asa Philip Randolph Institute,2023-08,1984.0,-2207.0,-0.527
Athens Area Asa Philip Randolph Institute,2023-09,1021.0,-963.0,-0.485
Athens Area Asa Philip Randolph Institute,2023-10,2936.0,1915.0,1.876
Athens Area Asa Philip Randolph Institute,2023-11,4134.0,1198.0,0.408
Athens Area Asa Philip Randolph Institute,2023-12,5678.0,1544.0,0.373
Athens Area Asa Philip Randolph Institute,2024-01,1948.0,-3730.0,-0.657
Athens Area Asa Philip Randolph Institute,2024-02,1479.0,-469.0,-0.241
Athens Area Asa Philip Randolph Institute,2024-03,759.0,-720.0,-0.487
Athens Area Asa Philip Randolph Institute,2024-04,869.0,110.0,0.145
Athens Area Asa Philip Randolph Institute,2024-05,1364.0,495.0,0.57
Athens Area Asa Philip Randolph Institute,2024-06,242.0,-1122.0,-0.823
Athens Area Asa Philip Randolph Institute,2024-07,2162.0,1920.0,7.934
Athens Area Asa Philip Randolph Institute,2024-08,2244.0,82.0,0.038
Athens Area Asa Philip Randolph Institute,2024-09,3806.0,1562.0,0.696
Athens Area Asa Philip Randolph Institute,2024-10,35472.0,31666.0,8.32
Athens Area Asa Philip Randolph Institute,2024-11,3676.0,-31796.0,-0.896
Athens Area Asa Philip Randolph Institute,2024-12,1753.0,-1923.0,-0.523
Athens Area Asa Philip Randolph Institute,2025-01,1057.0,-696.0,-0.397
Athens Area Asa Philip Randolph Institute,2025-02,993.0,-64.0,-0.061
Athens Area Asa Philip Randolph Institute,2025-03,1113.0,120.0,0.121
Athens Area Asa Philip Randolph Institute,2025-04,2101.0,988.0,0.888
Athens Area Asa Philip Randolph Institute,2025-05,1915.0,-186.0,-0.089
Athens Area Asa Philip Randolph Institute,2025-06,2418.0,503.0,0.263
Athens Area Homeless Shelter,2022-07 to 2023-07,0.0,0.0,0.0
Athens Area Homeless Shelter,2023-08,783.0,783.0,inf
Athens Area Homeless Shelter,2023-09,0.0,-783.0,-1.0
Athens Area Homeless Shelter,2023-10 to 2024-01,0.0,0.0,0.0
Athens Area Homeless Shelter,2024-02,150.0,150.0,inf
Athens Area Homeless Shelter,2024-03,0.0,-150.0,-1.0
Athens Area Homeless Shelter,2024-04,0.0,0.0,0.0
Athens Area Homeless Shelter,2024-05,72.0,72.0,inf
Athens Area Homeless Shelter,2024-06,105.0,33.0,0.458
Athens Area Homeless Shelter,2024-07,53.0,-52.0,-0.495
Athens Area Homeless Shelter,2024-08,181.0,128.0,2.415
Athens Area Homeless Shelter,2024-09,0.0,-181.0,-1.0
Athens Area Homeless Shelter,2024-10 to 2025-03,0.0,0.0,0.0
Athens Area Homeless Shelter,2025-04,118.0,118.0,inf
Athens Area Homeless Shelter,2025-05,0.0,-118.0,-1.0
Athens Area Homeless Shelter,2025-06,0.0,0.0,0.0
Athens Area Humane Society,2022-07 to 2023-12,0.0,0.0,0.0
Athens Area Humane Society,2024-01,1009.0,1009.0,inf
Athens Area Humane Society,2024-02,1014.0,5.0,0.005
Athens Area Humane Society,2024-03,0.0,-1014.0,-1.0
Athens Area Humane Society,2024-04,1098.0,1098.0,inf
Athens Area Humane Society,2024-05,0.0,-1098.0,-1.0
Athens Area Humane Society,2024-06 to 2024-07,0.0,0.0,0.0
Athens Area Humane Society,2024-08,12488.0,12488.0,inf
Athens Area Humane Society,2024-09,0.0,-12488.0,-1.0
Athens Area Humane Society,2024-10,15399.0,15399.0,inf
Athens Area Humane Society,2024-11,0.0,-15399.0,-1.0
Athens Area Humane Society,2024-12 to 2025-01,0.0,0.0,0.0
Athens Area Humane Society,2025-02,228.0,228.0,inf
Athens Area Humane Society,2025-03,1358.0,1130.0,4.956
Athens Area Humane Society,2025-04,648.0,-710.0,-0.523
Athens Area Humane Society,2025-05,0.0,-648.0,-1.0
Athens Area Humane Society,2025-06,0.0,0.0,0.0
Athens Community Council on Aging,2022-07,1420.0,0.0,0.0
Athens Community Council on Aging,2022-08,10929.0,9509.0,6.696
Athens Community Council on Aging,2022-09,1963.0,-8966.0,-0.82
Athens Community Council on Aging,2022-10,13132.0,11169.0,5.69
Athens Community Council on Aging,2022-11,576.0,-12556.0,-0.956
Athens Community Council on Aging,2022-12,0.0,-576.0,-1.0
Athens Community Council on Aging,2023-01,12608.0,12608.0,inf
Athens Community Council on Aging,2023-02,11561.0,-1047.0,-0.083
Athens Community Council on Aging,2023-03,608.0,-10953.0,-0.947
Athens Community Council on Aging,2023-04,8750.0,8142.0,13.391
Athens Community Council on Aging,2023-05,1965.0,-6785.0,-0.775
Athens Community Council on Aging,2023-06,7416.0,5451.0,2.774
Athens Community Council on Aging,2023-07,2570.0,-4846.0,-0.653
Athens Community Council on Aging,2023-08,5894.0,3324.0,1.293
Athens Community Council on Aging,2023-09,670.0,-5224.0,-0.886
