Agency Id,Order Id,Product Id,Agency Ref,Agency Name,Order Ref,Agency Activity,Agency Group,Agency Type,Product Category,Product Ref,Quantity,Total Purchased,Total Cost,Total Service Fee,Weight,County,Service Fee,Pickup Delivery Date,Confirmed Date,Service Fee Name,Shipping Method,Is Non Food,Warehouse Name,Warehouse Ref,Agency Postal Code,Agency City,Product Name,Food Category
665,175966,8658,C-173,Clarkesville Church of God,478594,,FP/GNAP/USDA,FAITH-BASED-Agency,YELLOW RECEIPT - SHN,N-25-11893,1,0,0,3.24,18,HABERSHAM,0.18,3/6/2024 9:35,3/11/2024 9:35,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30523.0,Clarkesville,KELLOGG WHEAT CRACKER ON TRAYS,Dry Dry Dry Dry Grains
665,182413,875,C-173,Clarkesville Church of God,485017,,FP/GNAP/USDA,FAITH-BASED-Agency,BLUE RECEIPT-SHL,W-04-10000,26,0,0,0.0,26,HABERSHAM,0.0,6/20/2024 9:35,6/20/2024 8:27,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30523.0,Clarkesville,"BREAD & BAKERY, ASSORTED SHL",Dry Dry Dry Dry Grains
329,178306,5938,O-109,Open Door Food Ministry (The Torch Church of God),480922,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,C-28-10001,5097,0,0,0.0,5097,HABERSHAM,0.0,4/6/2024 7:30,4/16/2024 9:05,Price Code 1,TRACTOR TRAILER 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30531.0,Cornelia,"PRODUCE, FRESH SHL",Cooled Cooled Cooled Cooled Mixed Produce
1024,173890,4788,L-119,Life Church Baldwin,477519,,FP/USDA,MOBILE PANTRY-Agency,USDA,F-50-90039,5,0,0,36.0,200,HABERSHAM,0.18,2/9/2024 8:39,2/9/2024 15:24,Price Code 1,CONTACT FOR DELIVERY,False,Rabun Warehouse,02,30511.0,Baldwin,USDA CATFISH FILLETS CCC,Frozen Frozen Frozen Frozen Proteins
665,180813,9061,C-173,Clarkesville Church of God,483419,,FP/GNAP/USDA,FAITH-BASED-Agency,LOCAL - LL,N-25-11974,5,0,0,2.7,15,HABERSHAM,0.18,5/22/2024 9:00,5/22/2024 9:20,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30523.0,Clarkesville,DOVE DARK CHOCOLATE & SEA SALT CARAMEL,Dry Dry Dry Dry Food Misc.
632,177076,842,H-141,Hazel Creek Baptist Church,479698,,FP/USDA,FOOD PANTRY-Agency,USDA,N-50-10021,4,0,0,19.44,108,HABERSHAM,0.18,3/14/2024 8:32,3/14/2024 12:54,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30563.0,Mt. Airy,USDA DICED TOMATOES NO SALT CCC,Dry Dry Dry Dry Vegetables
329,173840,4761,O-109,Open Door Food Ministry (The Torch Church of God),477469,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,F-50-90454,100,0,0,0.0,3100,HABERSHAM,0.0,2/3/2024 7:00,2/14/2024 13:16,Price Code 1,TRACTOR TRAILER 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30531.0,Cornelia,USDA FROZEN STRAWBERRIES CCC,Frozen Frozen Frozen Frozen Fruits
665,180195,3203,C-173,Clarkesville Church of God,482801,,FP/GNAP/USDA,FAITH-BASED-Agency,USDA,N-50-10289,6,0,0,27.0,150,HABERSHAM,0.18,5/8/2024 10:20,5/8/2024 9:02,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30523.0,Clarkesville,USDA PECAN PIECES,Dry Dry Dry Dry Proteins
952,178276,800,TH-138,Demorest Baptist Church,480892,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10065,80,0,0,388.8,2160,HABERSHAM,0.18,4/8/2024 19:46,4/11/2024 9:09,Price Code 1,TRACTOR TRAILER 1,False,Food Bank of Northeast Georgia,01,30535.0,Demorest,USDA APPLESAUCE,Dry Dry Dry Dry Fruits
198,182092,690,S-112,Sharing and Caring - Clarkesville,484696,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-03-10013,24,0,0,0.72,24,HABERSHAM,0.03,6/11/2024 13:49,6/11/2024 8:03,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30523.0,Clarkesville,"ASSORTED BEVERAGES, SHL",Dry Dry Dry Dry Beverages
1024,180084,9026,L-119,Life Church Baldwin,482692,,FP/USDA,MOBILE PANTRY-Agency,YELLOW RECEIPT - SHN,N-27-10138,18,0,0,71.28,396,HABERSHAM,0.18,5/10/2024 8:00,5/10/2024 14:24,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30511.0,Baldwin,"HUNTS DICED TOMATOES BASIL, GARLIC, OREGANO",Dry Dry Dry Dry Vegetables
560,175085,84,B-133,Ballew House Outreach,477715,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10006,2,0,0,9.72,54,HABERSHAM,0.18,2/8/2024 13:49,2/8/2024 11:04,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30510.0,Alto,USDA GREEN BEANS,Dry Dry Dry Dry Vegetables
665,175966,3122,C-173,Clarkesville Church of God,478594,,FP/GNAP/USDA,FAITH-BASED-Agency,GNAP,N-40-10174,3,0,0,0.0,42,HABERSHAM,0.0,3/6/2024 9:35,3/11/2024 9:35,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30523.0,Clarkesville,"GNAP BLACKEYE PEAS, LOW SODIUM",Dry Dry Dry Dry Proteins
665,180562,9051,C-173,Clarkesville Church of God,483168,,FP/GNAP/USDA,FAITH-BASED-Agency,GNAP,N-40-10282,10,0,0,0.0,160,HABERSHAM,0.0,5/22/2024 8:45,5/22/2024 9:20,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30523.0,Clarkesville,GNAP WHITE GRITS,Dry Dry Dry Dry Grains
987,179441,8497,M-137,Mount Airy Baptist Church,482054,,OP/USDA,EMERGENCY-Agency,USDA,C-50-10048,1,0,0,1.6,32,HABERSHAM,0.05,4/24/2024 10:56,4/24/2024 9:39,Price Code 1,CONTACT FOR DELIVERY,False,Rabun Warehouse,02,30563.0,Mount Airy,USDA MANDARIN ORANGES,Cooled Cooled Cooled Cooled Fruits
649,180418,1791,G-132,Glade Creek Baptist Church,483024,,FP/GNAP/USDA,FAITH-BASED-Agency,USDA,N-50-10079,2,0,0,9.36,52,HABERSHAM,0.18,5/14/2024 8:30,5/14/2024 7:27,Price Code 1,CONTACT FOR DELIVERY,False,Rabun Warehouse,02,30563.0,Mt Airy,USDA WALNUT HALVES AND PIECES,Dry Dry Dry Dry Proteins
198,181421,688,S-112,Sharing and Caring - Clarkesville,484025,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-01-10000,77,0,0,13.86,77,HABERSHAM,0.18,5/28/2024 13:49,5/28/2024 8:39,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30523.0,Clarkesville,"ASSORTED NON-FOOD ITEMS, SHL",Dry Dry Dry Dry Non-Food Misc.
329,176281,8942,O-109,Open Door Food Ministry (The Torch Church of God),478906,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,C-28-90533,14,0,0,0.0,588,HABERSHAM,0.0,3/2/2024 7:00,3/4/2024 6:57,Price Code 1,TRACTOR TRAILER 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30531.0,Cornelia,"ORANGES, SHL",Cooled Cooled Cooled Cooled Fruits
1024,177607,4852,L-119,Life Church Baldwin,480227,,FP/USDA,MOBILE PANTRY-Agency,USDA,F-50-90035,8,0,0,0.0,256,HABERSHAM,0.0,4/11/2024 19:36,4/12/2024 15:36,Price Code 1,CONTACT FOR DELIVERY,False,Rabun Warehouse,02,30511.0,Baldwin,USDA FROZEN CHERRIES CCC,Frozen Frozen Frozen Frozen Fruits
1024,172708,8714,L-119,Life Church Baldwin,476339,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10303,9,0,0,38.88,216,HABERSHAM,0.18,1/11/2024 10:01,1/12/2024 14:52,Price Code 1,CONTACT FOR DELIVERY,False,Rabun Warehouse,02,30511.0,Baldwin,USDA GREEN SPLIT PEAS,Dry Dry Dry Dry Proteins
329,173840,8783,O-109,Open Door Food Ministry (The Torch Church of God),477469,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10308,25,0,0,0.0,575,HABERSHAM,0.0,2/3/2024 7:00,2/14/2024 13:16,Price Code 1,TRACTOR TRAILER 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30531.0,Cornelia,USDA RAISINS,Dry Dry Dry Dry Fruits
188,175977,683,S-102,Sharing and Caring - Cornelia,478605,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-16-10001,153,0,0,27.54,153,HABERSHAM,0.18,2/21/2024 13:47,2/21/2024 15:09,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30531.0,Cornelia,MISC. FOOD BOX SHL,Dry Dry Dry Dry Food Misc.
198,175182,1045,S-112,Sharing and Caring - Clarkesville,477811,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-25-10009,31,0,0,5.58,31,HABERSHAM,0.18,2/6/2024 13:49,2/6/2024 8:39,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30523.0,Clarkesville,"ASSORTED SNACK ITEMS, SHL",Dry Dry Dry Dry Food Misc.
665,175562,1047,C-173,Clarkesville Church of God,478190,,FP/GNAP/USDA,FAITH-BASED-Agency,USDA,N-50-10041,1,0,0,8.82,49,HABERSHAM,0.18,2/21/2024 9:35,2/21/2024 8:54,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30523.0,Clarkesville,USDA RICE,Dry Dry Dry Dry Grains
665,173122,1791,C-173,Clarkesville Church of God,476752,,FP/GNAP/USDA,FAITH-BASED-Agency,USDA,N-50-10079,1,0,0,4.68,26,HABERSHAM,0.18,1/23/2024 9:35,1/23/2024 9:34,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30523.0,Clarkesville,USDA WALNUT HALVES AND PIECES,Dry Dry Dry Dry Proteins
198,179245,8720,S-112,Sharing and Caring - Clarkesville,481858,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10305,2,0,0,5.04,28,HABERSHAM,0.18,4/23/2024 13:49,4/23/2024 8:31,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30523.0,Clarkesville,USDA MIXED VegetablesCCC,Dry Dry Dry Dry Vegetables
