County,Agency,Time,dist_volume,delta,pct_change
HART_FY2023,Bethany Baptist Church,2022-07 to 2022-09,0.0,0.0,0.0
HART_FY2023,Bethany Baptist Church,2022-10,525.0,525.0,inf
HART_FY2023,Bethany Baptist Church,2022-11,1418.0,893.0,170.095
HART_FY2023,Bethany Baptist Church,2022-12,1145.0,-273.0,-19.252
HART_FY2023,Bethany Baptist Church,2023-01,631.0,-514.0,-44.891
HART_FY2023,Bethany Baptist Church,2023-02,673.0,42.0,6.656
HART_FY2023,Bethany Baptist Church,2023-03,1179.0,506.0,75.186
HART_FY2023,Bethany Baptist Church,2023-04,766.0,-413.0,-35.03
HART_FY2023,Bethany Baptist Church,2023-05,550.0,-216.0,-28.198
HART_FY2023,Bethany Baptist Church,2023-06,538.0,-12.0,-2.182
HART_FY2023,"Christian Worship Assembly, INC",2022-07 to 2022-08,0.0,0.0,0.0
HART_FY2023,"Christian Worship Assembly, INC",2022-09,5412.0,5412.0,inf
HART_FY2023,"Christian Worship Assembly, INC",2022-10,0.0,-5412.0,-100.0
HART_FY2023,"Christian Worship Assembly, INC",2022-11 to 2022-12,0.0,0.0,0.0
HART_FY2023,"Christian Worship Assembly, INC",2023-01,8331.0,8331.0,inf
HART_FY2023,"Christian Worship Assembly, INC",2023-02,0.0,-8331.0,-100.0
HART_FY2023,"Christian Worship Assembly, INC",2023-03,4304.0,4304.0,inf
HART_FY2023,"Christian Worship Assembly, INC",2023-04,0.0,-4304.0,-100.0
HART_FY2023,"Christian Worship Assembly, INC",2023-05 to 2023-06,0.0,0.0,0.0
HART_FY2023,Cornerstone Baptist Church,2022-07,8639.0,0.0,0.0
HART_FY2023,Cornerstone Baptist Church,2022-08,8168.0,-471.0,-5.452
HART_FY2023,Cornerstone Baptist Church,2022-09,8438.0,270.0,3.306
HART_FY2023,Cornerstone Baptist Church,2022-10,8714.0,276.0,3.271
HART_FY2023,Cornerstone Baptist Church,2022-11,8360.0,-354.0,-4.062
HART_FY2023,Cornerstone Baptist Church,2022-12,7680.0,-680.0,-8.134
HART_FY2023,Cornerstone Baptist Church,2023-01,7195.0,-485.0,-6.315
HART_FY2023,Cornerstone Baptist Church,2023-02,7731.0,536.0,7.45
HART_FY2023,Cornerstone Baptist Church,2023-03,5607.0,-2124.0,-27.474
HART_FY2023,Cornerstone Baptist Church,2023-04,8569.0,2962.0,52.827
HART_FY2023,Cornerstone Baptist Church,2023-05,8387.0,-182.0,-2.124
HART_FY2023,Cornerstone Baptist Church,2023-06,6622.0,-1765.0,-21.044
HART_FY2023,Food 2 Kids Hart County,2022-07 to 2022-08,0.0,0.0,0.0
HART_FY2023,Food 2 Kids Hart County,2022-09,567.0,567.0,inf
HART_FY2023,Food 2 Kids Hart County,2022-10,2873.0,2306.0,406.702
HART_FY2023,Food 2 Kids Hart County,2022-11,1768.0,-1105.0,-38.462
HART_FY2023,Food 2 Kids Hart County,2022-12,2945.0,1177.0,66.572
HART_FY2023,Food 2 Kids Hart County,2023-01,1742.0,-1203.0,-40.849
HART_FY2023,Food 2 Kids Hart County,2023-02,2509.0,767.0,44.03
HART_FY2023,Food 2 Kids Hart County,2023-03,2548.0,39.0,1.554
HART_FY2023,Food 2 Kids Hart County,2023-04,3822.0,1274.0,50.0
HART_FY2023,Food 2 Kids Hart County,2023-05,1899.0,-1923.0,-50.314
HART_FY2023,Food 2 Kids Hart County,2023-06,2522.0,623.0,32.807
HART_FY2023,Hart County ALC/MSFP,2022-07 to 2022-08,0.0,0.0,0.0
HART_FY2023,Hart County ALC/MSFP,2022-09,2369.0,2369.0,inf
HART_FY2023,Hart County ALC/MSFP,2022-10,664.0,-1705.0,-71.971
HART_FY2023,Hart County ALC/MSFP,2022-11,2644.0,1980.0,298.193
HART_FY2023,Hart County ALC/MSFP,2022-12,793.0,-1851.0,-70.008
HART_FY2023,Hart County ALC/MSFP,2023-01,1111.0,318.0,40.101
HART_FY2023,Hart County ALC/MSFP,2023-02,905.0,-206.0,-18.542
HART_FY2023,Hart County ALC/MSFP,2023-03,479.0,-426.0,-47.072
HART_FY2023,Hart County ALC/MSFP,2023-04,1762.0,1283.0,267.85
HART_FY2023,Hart County ALC/MSFP,2023-05,1260.0,-502.0,-28.49
HART_FY2023,Hart County ALC/MSFP,2023-06,0.0,-1260.0,-100.0
HART_FY2023,"Hart County Clothes Closet Food Pantry, Inc",2022-07,350.0,0.0,0.0
HART_FY2023,"Hart County Clothes Closet Food Pantry, Inc",2022-08,442.0,92.0,26.286
HART_FY2023,"Hart County Clothes Closet Food Pantry, Inc",2022-09,485.0,43.0,9.729
HART_FY2023,"Hart County Clothes Closet Food Pantry, Inc",2022-10,515.0,30.0,6.186
HART_FY2023,"Hart County Clothes Closet Food Pantry, Inc",2022-11,804.0,289.0,56.117
HART_FY2023,"Hart County Clothes Closet Food Pantry, Inc",2022-12,572.0,-232.0,-28.856
HART_FY2023,"Hart County Clothes Closet Food Pantry, Inc",2023-01,551.0,-21.0,-3.671
HART_FY2023,"Hart County Clothes Closet Food Pantry, Inc",2023-02,1342.0,791.0,143.557
HART_FY2023,"Hart County Clothes Closet Food Pantry, Inc",2023-03,478.0,-864.0,-64.382
HART_FY2023,"Hart County Clothes Closet Food Pantry, Inc",2023-04,0.0,-478.0,-100.0
HART_FY2023,"Hart County Clothes Closet Food Pantry, Inc",2023-05,590.0,590.0,inf
HART_FY2023,"Hart County Clothes Closet Food Pantry, Inc",2023-06,237.0,-353.0,-59.831
HART_FY2023,Hart County Cupboard,2022-07,8806.0,0.0,0.0
HART_FY2023,Hart County Cupboard,2022-08,5740.0,-3066.0,-34.817
HART_FY2023,Hart County Cupboard,2022-09,8651.0,2911.0,50.714
HART_FY2023,Hart County Cupboard,2022-10,16695.0,8044.0,92.983
HART_FY2023,Hart County Cupboard,2022-11,0.0,-16695.0,-100.0
HART_FY2023,Hart County Cupboard,2022-12,0.0,0.0,0.0
HART_FY2023,Hart County Cupboard,2023-01,6951.0,6951.0,inf
