County,Agency,Time,dist_volume,delta,pct_change
OCONEE_FY2024,Churches Homes Foundation,2023-07,342.0,0.0,0.0
OCONEE_FY2024,Churches Homes Foundation,2023-08,664.0,322.0,94.152
OCONEE_FY2024,Churches Homes Foundation,2023-09,586.0,-78.0,-11.747
OCONEE_FY2024,Churches Homes Foundation,2023-10,528.0,-58.0,-9.898
OCONEE_FY2024,Churches Homes Foundation,2023-11,645.0,117.0,22.159
OCONEE_FY2024,Churches Homes Foundation,2023-12,209.0,-436.0,-67.597
OCONEE_FY2024,Churches Homes Foundation,2024-01,157.0,-52.0,-24.88
OCONEE_FY2024,Churches Homes Foundation,2024-02,0.0,-157.0,-100.0
OCONEE_FY2024,Churches Homes Foundation,2024-03 to 2024-06,0.0,0.0,0.0
OCONEE_FY2024,F2K Oconee County,2023-07 to 2023-10,0.0,0.0,0.0
OCONEE_FY2024,F2K Oconee County,2023-11,445.0,445.0,inf
OCONEE_FY2024,F2K Oconee County,2023-12,6056.0,5611.0,1260.899
OCONEE_FY2024,F2K Oconee County,2024-01,5070.0,-986.0,-16.281
OCONEE_FY2024,F2K Oconee County,2024-02,1013.0,-4057.0,-80.02
OCONEE_FY2024,F2K Oconee County,2024-03,3696.0,2683.0,264.857
OCONEE_FY2024,F2K Oconee County,2024-04,5002.0,1306.0,35.335
OCONEE_FY2024,F2K Oconee County,2024-05,0.0,-5002.0,-100.0
OCONEE_FY2024,F2K Oconee County,2024-06,1282.0,1282.0,inf
OCONEE_FY2024,"Grace Fellowship Church, INC",2023-07,11293.0,0.0,0.0
OCONEE_FY2024,"Grace Fellowship Church, INC",2023-08,13465.0,2172.0,19.233
OCONEE_FY2024,"Grace Fellowship Church, INC",2023-09,10706.0,-2759.0,-20.49
OCONEE_FY2024,"Grace Fellowship Church, INC",2023-10,11712.0,1006.0,9.397
OCONEE_FY2024,"Grace Fellowship Church, INC",2023-11,11642.0,-70.0,-0.598
OCONEE_FY2024,"Grace Fellowship Church, INC",2023-12,10142.0,-1500.0,-12.884
OCONEE_FY2024,"Grace Fellowship Church, INC",2024-01,11793.0,1651.0,16.279
OCONEE_FY2024,"Grace Fellowship Church, INC",2024-02,12291.0,498.0,4.223
OCONEE_FY2024,"Grace Fellowship Church, INC",2024-03,10419.0,-1872.0,-15.231
OCONEE_FY2024,"Grace Fellowship Church, INC",2024-04,12008.0,1589.0,15.251
OCONEE_FY2024,"Grace Fellowship Church, INC",2024-05,12169.0,161.0,1.341
OCONEE_FY2024,"Grace Fellowship Church, INC",2024-06,12050.0,-119.0,-0.978
OCONEE_FY2024,Living Word Baptist Church,2023-07,15011.0,0.0,0.0
OCONEE_FY2024,Living Word Baptist Church,2023-08,12173.0,-2838.0,-18.906
OCONEE_FY2024,Living Word Baptist Church,2023-09,13160.0,987.0,8.108
OCONEE_FY2024,Living Word Baptist Church,2023-10,11741.0,-1419.0,-10.783
OCONEE_FY2024,Living Word Baptist Church,2023-11,11961.0,220.0,1.874
OCONEE_FY2024,Living Word Baptist Church,2023-12,11855.0,-106.0,-0.886
OCONEE_FY2024,Living Word Baptist Church,2024-01,11539.0,-316.0,-2.666
OCONEE_FY2024,Living Word Baptist Church,2024-02,10564.0,-975.0,-8.45
OCONEE_FY2024,Living Word Baptist Church,2024-03,11807.0,1243.0,11.766
OCONEE_FY2024,Living Word Baptist Church,2024-04,14732.0,2925.0,24.773
OCONEE_FY2024,Living Word Baptist Church,2024-05,12078.0,-2654.0,-18.015
OCONEE_FY2024,Living Word Baptist Church,2024-06,11145.0,-933.0,-7.725
OCONEE_FY2024,Oconee County Senior Center,2023-07 to 2023-09,0.0,0.0,0.0
OCONEE_FY2024,Oconee County Senior Center,2023-10,571.0,571.0,inf
OCONEE_FY2024,Oconee County Senior Center,2023-11,0.0,-571.0,-100.0
OCONEE_FY2024,Oconee County Senior Center,2023-12,0.0,0.0,0.0
OCONEE_FY2024,Oconee County Senior Center,2024-01,386.0,386.0,inf
OCONEE_FY2024,Oconee County Senior Center,2024-02,81.0,-305.0,-79.016
OCONEE_FY2024,Oconee County Senior Center,2024-03,0.0,-81.0,-100.0
OCONEE_FY2024,Oconee County Senior Center,2024-04 to 2024-06,0.0,0.0,0.0
OCONEE_FY2024,Pinewood South Pop-Up Pantry,2023-07,0.0,0.0,0.0
OCONEE_FY2024,Pinewood South Pop-Up Pantry,2023-08,320.0,320.0,inf
OCONEE_FY2024,Pinewood South Pop-Up Pantry,2023-09,0.0,-320.0,-100.0
OCONEE_FY2024,Pinewood South Pop-Up Pantry,2023-10 to 2024-06,0.0,0.0,0.0
