County,Agency,Time,dist_volume,delta,pct_change
CLARKE_FY2023,1st Step Program,2022-07 to 2023-01,0.0,0.0,0.0
CLARKE_FY2023,1st Step Program,2023-02,51.0,51.0,inf
CLARKE_FY2023,1st Step Program,2023-03,0.0,-51.0,-100.0
CLARKE_FY2023,1st Step Program,2023-04,0.0,0.0,0.0
CLARKE_FY2023,1st Step Program,2023-05,580.0,580.0,inf
CLARKE_FY2023,1st Step Program,2023-06,670.0,90.0,15.517
CLARKE_FY2023,AIDS Athens (Live Forward),2022-07,480.0,0.0,0.0
CLARKE_FY2023,AIDS Athens (Live Forward),2022-08,0.0,-480.0,-100.0
CLARKE_FY2023,AIDS Athens (Live Forward),2022-09 to 2022-11,0.0,0.0,0.0
CLARKE_FY2023,AIDS Athens (Live Forward),2022-12,545.0,545.0,inf
CLARKE_FY2023,AIDS Athens (Live Forward),2023-01,687.0,142.0,26.055
CLARKE_FY2023,AIDS Athens (Live Forward),2023-02,399.0,-288.0,-41.921
CLARKE_FY2023,AIDS Athens (Live Forward),2023-03,320.0,-79.0,-19.799
CLARKE_FY2023,AIDS Athens (Live Forward),2023-04,319.0,-1.0,-0.312
CLARKE_FY2023,AIDS Athens (Live Forward),2023-05,389.0,70.0,21.944
CLARKE_FY2023,AIDS Athens (Live Forward),2023-06,0.0,-389.0,-100.0
CLARKE_FY2023,Acceptance Recovery Center Inc.,2022-07,1761.0,0.0,0.0
CLARKE_FY2023,Acceptance Recovery Center Inc.,2022-08,3304.0,1543.0,87.621
CLARKE_FY2023,Acceptance Recovery Center Inc.,2022-09,1329.0,-1975.0,-59.776
CLARKE_FY2023,Acceptance Recovery Center Inc.,2022-10,1878.0,549.0,41.309
CLARKE_FY2023,Acceptance Recovery Center Inc.,2022-11,1259.0,-619.0,-32.961
CLARKE_FY2023,Acceptance Recovery Center Inc.,2022-12,1352.0,93.0,7.387
CLARKE_FY2023,Acceptance Recovery Center Inc.,2023-01,2257.0,905.0,66.938
CLARKE_FY2023,Acceptance Recovery Center Inc.,2023-02,1603.0,-654.0,-28.977
CLARKE_FY2023,Acceptance Recovery Center Inc.,2023-03,2328.0,725.0,45.228
CLARKE_FY2023,Acceptance Recovery Center Inc.,2023-04,2066.0,-262.0,-11.254
CLARKE_FY2023,Acceptance Recovery Center Inc.,2023-05,2035.0,-31.0,-1.5
CLARKE_FY2023,Acceptance Recovery Center Inc.,2023-06,2051.0,16.0,0.786
CLARKE_FY2023,Advantage Behavioral Health System - Women's Services,2022-07 to 2022-09,0.0,0.0,0.0
CLARKE_FY2023,Advantage Behavioral Health System - Women's Services,2022-10,582.0,582.0,inf
CLARKE_FY2023,Advantage Behavioral Health System - Women's Services,2022-11,0.0,-582.0,-100.0
CLARKE_FY2023,Advantage Behavioral Health System - Women's Services,2022-12 to 2023-01,0.0,0.0,0.0
CLARKE_FY2023,Advantage Behavioral Health System - Women's Services,2023-02,259.0,259.0,inf
CLARKE_FY2023,Advantage Behavioral Health System - Women's Services,2023-03,391.0,132.0,50.965
CLARKE_FY2023,Advantage Behavioral Health System - Women's Services,2023-04,0.0,-391.0,-100.0
CLARKE_FY2023,Advantage Behavioral Health System - Women's Services,2023-05 to 2023-06,0.0,0.0,0.0
CLARKE_FY2023,Athena Athletic F.K.A Gladiator Football Foundation,2022-07,574.0,0.0,0.0
CLARKE_FY2023,Athena Athletic F.K.A Gladiator Football Foundation,2022-08,4634.0,4060.0,707.317
CLARKE_FY2023,Athena Athletic F.K.A Gladiator Football Foundation,2022-09,1083.0,-3551.0,-76.629
CLARKE_FY2023,Athena Athletic F.K.A Gladiator Football Foundation,2022-10,877.0,-206.0,-19.021
CLARKE_FY2023,Athena Athletic F.K.A Gladiator Football Foundation,2022-11,1873.0,996.0,113.569
CLARKE_FY2023,Athena Athletic F.K.A Gladiator Football Foundation,2022-12,202.0,-1671.0,-89.215
CLARKE_FY2023,Athena Athletic F.K.A Gladiator Football Foundation,2023-01,2150.0,1948.0,964.356
CLARKE_FY2023,Athena Athletic F.K.A Gladiator Football Foundation,2023-02,1209.0,-941.0,-43.767
CLARKE_FY2023,Athena Athletic F.K.A Gladiator Football Foundation,2023-03,329.0,-880.0,-72.787
CLARKE_FY2023,Athena Athletic F.K.A Gladiator Football Foundation,2023-04,1212.0,883.0,268.389
CLARKE_FY2023,Athena Athletic F.K.A Gladiator Football Foundation,2023-05,364.0,-848.0,-69.967
CLARKE_FY2023,Athena Athletic F.K.A Gladiator Football Foundation,2023-06,650.0,286.0,78.571
CLARKE_FY2023,Athens Area Asa Philip Randolph Institute,2022-07,1723.0,0.0,0.0
CLARKE_FY2023,Athens Area Asa Philip Randolph Institute,2022-08,2292.0,569.0,33.024
