County,Agency,Time,dist_volume,delta,pct_change
WHITE_FY2025,Chattahoochee Baptist Church,2024-07,9495.0,0.0,0.0
WHITE_FY2025,Chattahoochee Baptist Church,2024-08,0.0,-9495.0,-100.0
WHITE_FY2025,Chattahoochee Baptist Church,2024-09 to 2025-06,0.0,0.0,0.0
WHITE_FY2025,Food 2 Kids White County,2024-07,0.0,0.0,0.0
WHITE_FY2025,Food 2 Kids White County,2024-08,3386.0,3386.0,inf
WHITE_FY2025,Food 2 Kids White County,2024-09,0.0,-3386.0,-100.0
WHITE_FY2025,Food 2 Kids White County,2024-10 to 2025-06,0.0,0.0,0.0
WHITE_FY2025,Helen First Baptist Church,2024-07,6332.0,0.0,0.0
WHITE_FY2025,Helen First Baptist Church,2024-08,6397.0,65.0,1.027
WHITE_FY2025,Helen First Baptist Church,2024-09,7328.0,931.0,14.554
WHITE_FY2025,Helen First Baptist Church,2024-10,7447.0,119.0,1.624
WHITE_FY2025,Helen First Baptist Church,2024-11,8074.0,627.0,8.419
WHITE_FY2025,Helen First Baptist Church,2024-12,5804.0,-2270.0,-28.115
WHITE_FY2025,Helen First Baptist Church,2025-01,10117.0,4313.0,74.311
WHITE_FY2025,Helen First Baptist Church,2025-02,9393.0,-724.0,-7.156
WHITE_FY2025,Helen First Baptist Church,2025-03,9633.0,240.0,2.555
WHITE_FY2025,Helen First Baptist Church,2025-04,8357.0,-1276.0,-13.246
WHITE_FY2025,Helen First Baptist Church,2025-05,9274.0,917.0,10.973
WHITE_FY2025,Helen First Baptist Church,2025-06,9598.0,324.0,3.494
WHITE_FY2025,His Hands and Feet Ministries,2024-07,7550.0,0.0,0.0
WHITE_FY2025,His Hands and Feet Ministries,2024-08,7026.0,-524.0,-6.94
WHITE_FY2025,His Hands and Feet Ministries,2024-09,7531.0,505.0,7.188
WHITE_FY2025,His Hands and Feet Ministries,2024-10,6733.0,-798.0,-10.596
WHITE_FY2025,His Hands and Feet Ministries,2024-11,8074.0,1341.0,19.917
WHITE_FY2025,His Hands and Feet Ministries,2024-12,8053.0,-21.0,-0.26
WHITE_FY2025,His Hands and Feet Ministries,2025-01,5941.0,-2112.0,-26.226
WHITE_FY2025,His Hands and Feet Ministries,2025-02,9393.0,3452.0,58.105
WHITE_FY2025,His Hands and Feet Ministries,2025-03,10633.0,1240.0,13.201
WHITE_FY2025,His Hands and Feet Ministries,2025-04,8214.0,-2419.0,-22.75
WHITE_FY2025,His Hands and Feet Ministries,2025-05,9624.0,1410.0,17.166
WHITE_FY2025,His Hands and Feet Ministries,2025-06,8278.0,-1346.0,-13.986
WHITE_FY2025,Revivalist International Ministries,2024-07,504.0,0.0,0.0
WHITE_FY2025,Revivalist International Ministries,2024-08,251.0,-253.0,-50.198
WHITE_FY2025,Revivalist International Ministries,2024-09,554.0,303.0,120.717
WHITE_FY2025,Revivalist International Ministries,2024-10,15.0,-539.0,-97.292
WHITE_FY2025,Revivalist International Ministries,2024-11,0.0,-15.0,-100.0
WHITE_FY2025,Revivalist International Ministries,2024-12 to 2025-06,0.0,0.0,0.0
WHITE_FY2025,Shoal Creek Baptist Church,2024-07,408.0,0.0,0.0
WHITE_FY2025,Shoal Creek Baptist Church,2024-08,989.0,581.0,142.402
WHITE_FY2025,Shoal Creek Baptist Church,2024-09,389.0,-600.0,-60.667
WHITE_FY2025,Shoal Creek Baptist Church,2024-10,-83.0,-472.0,-121.337
WHITE_FY2025,Shoal Creek Baptist Church,2024-11,806.0,889.0,-1071.084
WHITE_FY2025,Shoal Creek Baptist Church,2024-12,577.0,-229.0,-28.412
WHITE_FY2025,Shoal Creek Baptist Church,2025-01,748.0,171.0,29.636
WHITE_FY2025,Shoal Creek Baptist Church,2025-02,1489.0,741.0,99.064
WHITE_FY2025,Shoal Creek Baptist Church,2025-03,1833.0,344.0,23.103
WHITE_FY2025,Shoal Creek Baptist Church,2025-04,1348.0,-485.0,-26.459
WHITE_FY2025,Shoal Creek Baptist Church,2025-05,1247.0,-101.0,-7.493
WHITE_FY2025,Shoal Creek Baptist Church,2025-06,2451.0,1204.0,96.552
WHITE_FY2025,The Jericho House,2024-07,222.0,0.0,0.0
WHITE_FY2025,The Jericho House,2024-08,0.0,-222.0,-100.0
WHITE_FY2025,The Jericho House,2024-09 to 2024-11,0.0,0.0,0.0
WHITE_FY2025,The Jericho House,2024-12,1578.0,1578.0,inf
