County,Agency,Time,dist_volume,delta,pct_change
FRANKLIN_FY2025,Connections for Special Parents (CSP),2024-07 to 2025-04,0.0,0.0,0.0
FRANKLIN_FY2025,Connections for Special Parents (CSP),2025-05,2423.0,2423.0,inf
FRANKLIN_FY2025,Connections for Special Parents (CSP),2025-06,1964.08,-458.9200000000001,-18.94
FRANKLIN_FY2025,Decal Grant Franklin Head Start,2024-07 to 2024-11,0.0,0.0,0.0
FRANKLIN_FY2025,Decal Grant Franklin Head Start,2024-12,1661.0,1661.0,inf
FRANKLIN_FY2025,Decal Grant Franklin Head Start,2025-01,0.0,-1661.0,-100.0
FRANKLIN_FY2025,Decal Grant Franklin Head Start,2025-02 to 2025-03,0.0,0.0,0.0
FRANKLIN_FY2025,Decal Grant Franklin Head Start,2025-04,8752.0,8752.0,inf
FRANKLIN_FY2025,Decal Grant Franklin Head Start,2025-05,0.0,-8752.0,-100.0
FRANKLIN_FY2025,Decal Grant Franklin Head Start,2025-06,0.0,0.0,0.0
FRANKLIN_FY2025,Franklin Springs Baptist Church,2024-07 to 2025-04,0.0,0.0,0.0
FRANKLIN_FY2025,Franklin Springs Baptist Church,2025-05,2500.0,2500.0,inf
FRANKLIN_FY2025,Franklin Springs Baptist Church,2025-06,0.0,-2500.0,-100.0
FRANKLIN_FY2025,Lavonia Church of God,2024-07,12555.0,0.0,0.0
FRANKLIN_FY2025,Lavonia Church of God,2024-08,11365.0,-1190.0,-9.478
FRANKLIN_FY2025,Lavonia Church of God,2024-09,12025.0,660.0,5.807
FRANKLIN_FY2025,Lavonia Church of God,2024-10,12459.0,434.0,3.609
FRANKLIN_FY2025,Lavonia Church of God,2024-11,12791.0,332.0,2.665
FRANKLIN_FY2025,Lavonia Church of God,2024-12,12393.0,-398.0,-3.112
FRANKLIN_FY2025,Lavonia Church of God,2025-01,0.0,-12393.0,-100.0
FRANKLIN_FY2025,Lavonia Church of God,2025-02,13015.0,13015.0,inf
FRANKLIN_FY2025,Lavonia Church of God,2025-03,12985.0,-30.0,-0.231
FRANKLIN_FY2025,Lavonia Church of God,2025-04,12746.0,-239.0,-1.841
FRANKLIN_FY2025,Lavonia Church of God,2025-05,12017.0,-729.0,-5.719
FRANKLIN_FY2025,Lavonia Church of God,2025-06,11384.0,-633.0,-5.268
FRANKLIN_FY2025,New Beginnings Ministry,2024-07,8189.0,0.0,0.0
FRANKLIN_FY2025,New Beginnings Ministry,2024-08,0.0,-8189.0,-100.0
FRANKLIN_FY2025,New Beginnings Ministry,2024-09,3649.0,3649.0,inf
FRANKLIN_FY2025,New Beginnings Ministry,2024-10,0.0,-3649.0,-100.0
FRANKLIN_FY2025,New Beginnings Ministry,2024-11,7890.0,7890.0,inf
FRANKLIN_FY2025,New Beginnings Ministry,2024-12,3119.0,-4771.0,-60.469
FRANKLIN_FY2025,New Beginnings Ministry,2025-01,6054.0,2935.0,94.101
FRANKLIN_FY2025,New Beginnings Ministry,2025-02,6085.0,31.0,0.512
FRANKLIN_FY2025,New Beginnings Ministry,2025-03,3685.0,-2400.0,-39.441
FRANKLIN_FY2025,New Beginnings Ministry,2025-04,2605.0,-1080.0,-29.308
FRANKLIN_FY2025,New Beginnings Ministry,2025-05,3227.0,622.0,23.877
FRANKLIN_FY2025,New Beginnings Ministry,2025-06,3310.0,83.0,2.572
FRANKLIN_FY2025,Rainbow Pantry,2024-07,11043.0,0.0,0.0
FRANKLIN_FY2025,Rainbow Pantry,2024-08,12288.0,1245.0,11.274
FRANKLIN_FY2025,Rainbow Pantry,2024-09,13486.0,1198.0,9.749
FRANKLIN_FY2025,Rainbow Pantry,2024-10,15666.0,2180.0,16.165
