County,Agency,Time,dist_volume,delta,pct_change
OGLETHORPE_FY2023,Burt's United Methodist Church,2022-07,1809.0,0.0,0.0
OGLETHORPE_FY2023,Burt's United Methodist Church,2022-08,1077.0,-732.0,-40.464
OGLETHORPE_FY2023,Burt's United Methodist Church,2022-09,2000.0,923.0,85.701
OGLETHORPE_FY2023,Burt's United Methodist Church,2022-10,969.0,-1031.0,-51.55
OGLETHORPE_FY2023,Burt's United Methodist Church,2022-11,1576.0,607.0,62.642
OGLETHORPE_FY2023,Burt's United Methodist Church,2022-12,768.0,-808.0,-51.269
OGLETHORPE_FY2023,Burt's United Methodist Church,2023-01,2111.0,1343.0,174.87
OGLETHORPE_FY2023,Burt's United Methodist Church,2023-02,889.0,-1222.0,-57.887
OGLETHORPE_FY2023,Burt's United Methodist Church,2023-03,1634.0,745.0,83.802
OGLETHORPE_FY2023,Burt's United Methodist Church,2023-04,1482.0,-152.0,-9.302
OGLETHORPE_FY2023,Burt's United Methodist Church,2023-05,1381.0,-101.0,-6.815
OGLETHORPE_FY2023,Burt's United Methodist Church,2023-06,746.0,-635.0,-45.981
OGLETHORPE_FY2023,Crawford Pentecostal Church,2022-07 to 2023-05,0.0,0.0,0.0
OGLETHORPE_FY2023,Crawford Pentecostal Church,2023-06,892.0,892.0,inf
OGLETHORPE_FY2023,Food 2 Kids Oglethorpe County,2022-07,0.0,0.0,0.0
OGLETHORPE_FY2023,Food 2 Kids Oglethorpe County,2022-08,1350.0,1350.0,inf
OGLETHORPE_FY2023,Food 2 Kids Oglethorpe County,2022-09,892.0,-458.0,-33.926
OGLETHORPE_FY2023,Food 2 Kids Oglethorpe County,2022-10,4329.0,3437.0,385.314
OGLETHORPE_FY2023,Food 2 Kids Oglethorpe County,2022-11,3608.0,-721.0,-16.655
OGLETHORPE_FY2023,Food 2 Kids Oglethorpe County,2022-12,4570.0,962.0,26.663
OGLETHORPE_FY2023,Food 2 Kids Oglethorpe County,2023-01,923.0,-3647.0,-79.803
OGLETHORPE_FY2023,Food 2 Kids Oglethorpe County,2023-02,3692.0,2769.0,300.0
OGLETHORPE_FY2023,Food 2 Kids Oglethorpe County,2023-03,3692.0,0.0,0.0
OGLETHORPE_FY2023,Food 2 Kids Oglethorpe County,2023-04,5538.0,1846.0,50.0
OGLETHORPE_FY2023,Food 2 Kids Oglethorpe County,2023-05,2769.0,-2769.0,-50.0
OGLETHORPE_FY2023,Food 2 Kids Oglethorpe County,2023-06,4340.0,1571.0,56.735
OGLETHORPE_FY2023,Food Bank of NEGA Oglethorpe Community Partner,2022-07,0.0,0.0,0.0
OGLETHORPE_FY2023,Food Bank of NEGA Oglethorpe Community Partner,2022-08,10517.0,10517.0,inf
OGLETHORPE_FY2023,Food Bank of NEGA Oglethorpe Community Partner,2022-09,0.0,-10517.0,-100.0
