County,Agency,Time,dist_volume,delta,pct_change
STEPHENS_FY2024,Boys and Girls Club Toccoa,2023-07,0.0,0.0,0.0
STEPHENS_FY2024,Boys and Girls Club Toccoa,2023-08,100.0,100.0,inf
STEPHENS_FY2024,Boys and Girls Club Toccoa,2023-09,0.0,-100.0,-100.0
STEPHENS_FY2024,Boys and Girls Club Toccoa,2023-10,126.0,126.0,inf
STEPHENS_FY2024,Boys and Girls Club Toccoa,2023-11,137.0,11.0,8.73
STEPHENS_FY2024,Boys and Girls Club Toccoa,2023-12,0.0,-137.0,-100.0
STEPHENS_FY2024,Boys and Girls Club Toccoa,2024-01,407.0,407.0,inf
STEPHENS_FY2024,Boys and Girls Club Toccoa,2024-02,0.0,-407.0,-100.0
STEPHENS_FY2024,Boys and Girls Club Toccoa,2024-03,117.0,117.0,inf
STEPHENS_FY2024,Boys and Girls Club Toccoa,2024-04,0.0,-117.0,-100.0
STEPHENS_FY2024,Boys and Girls Club Toccoa,2024-05 to 2024-06,0.0,0.0,0.0
STEPHENS_FY2024,Camp Toccoa (Camp Fire GA),2023-07 to 2023-08,0.0,0.0,0.0
STEPHENS_FY2024,Camp Toccoa (Camp Fire GA),2023-09,116.0,116.0,inf
STEPHENS_FY2024,Camp Toccoa (Camp Fire GA),2023-10,244.0,128.0,110.345
STEPHENS_FY2024,Camp Toccoa (Camp Fire GA),2023-11,367.0,123.0,50.41
STEPHENS_FY2024,Camp Toccoa (Camp Fire GA),2023-12,158.0,-209.0,-56.948
STEPHENS_FY2024,Camp Toccoa (Camp Fire GA),2024-01,142.0,-16.0,-10.127
STEPHENS_FY2024,Camp Toccoa (Camp Fire GA),2024-02,393.0,251.0,176.761
STEPHENS_FY2024,Camp Toccoa (Camp Fire GA),2024-03,102.0,-291.0,-74.046
STEPHENS_FY2024,Camp Toccoa (Camp Fire GA),2024-04,309.0,207.0,202.941
STEPHENS_FY2024,Camp Toccoa (Camp Fire GA),2024-05,58.0,-251.0,-81.23
STEPHENS_FY2024,Camp Toccoa (Camp Fire GA),2024-06,0.0,-58.0,-100.0
STEPHENS_FY2024,Circle of Hope Transitional Housing,2023-07,72.0,0.0,0.0
STEPHENS_FY2024,Circle of Hope Transitional Housing,2023-08,89.0,17.0,23.611
STEPHENS_FY2024,Circle of Hope Transitional Housing,2023-09,139.0,50.0,56.18
STEPHENS_FY2024,Circle of Hope Transitional Housing,2023-10,116.0,-23.0,-16.547
STEPHENS_FY2024,Circle of Hope Transitional Housing,2023-11,329.0,213.0,183.621
STEPHENS_FY2024,Circle of Hope Transitional Housing,2023-12,265.0,-64.0,-19.453
STEPHENS_FY2024,Circle of Hope Transitional Housing,2024-01,28.0,-237.0,-89.434
STEPHENS_FY2024,Circle of Hope Transitional Housing,2024-02,254.0,226.0,807.143
STEPHENS_FY2024,Circle of Hope Transitional Housing,2024-03,936.0,682.0,268.504
STEPHENS_FY2024,Circle of Hope Transitional Housing,2024-04,861.0,-75.0,-8.013
STEPHENS_FY2024,Circle of Hope Transitional Housing,2024-05,52.0,-809.0,-93.961
STEPHENS_FY2024,Circle of Hope Transitional Housing,2024-06,0.0,-52.0,-100.0
STEPHENS_FY2024,Food 2 Kids Stephens County,2023-07,0.0,0.0,0.0
STEPHENS_FY2024,Food 2 Kids Stephens County,2023-08,3471.0,3471.0,inf
STEPHENS_FY2024,Food 2 Kids Stephens County,2023-09,0.0,-3471.0,-100.0
STEPHENS_FY2024,Food 2 Kids Stephens County,2023-10 to 2024-04,0.0,0.0,0.0
STEPHENS_FY2024,Food 2 Kids Stephens County,2024-05,7040.0,7040.0,inf
STEPHENS_FY2024,Food 2 Kids Stephens County,2024-06,0.0,-7040.0,-100.0
STEPHENS_FY2024,Full Gospel Baptist Church,2023-07,761.0,0.0,0.0
STEPHENS_FY2024,Full Gospel Baptist Church,2023-08,297.0,-464.0,-60.972
STEPHENS_FY2024,Full Gospel Baptist Church,2023-09,602.0,305.0,102.694
STEPHENS_FY2024,Full Gospel Baptist Church,2023-10,9182.0,8580.0,1425.249
STEPHENS_FY2024,Full Gospel Baptist Church,2023-11,436.0,-8746.0,-95.252
STEPHENS_FY2024,Full Gospel Baptist Church,2023-12,468.0,32.0,7.339
STEPHENS_FY2024,Full Gospel Baptist Church,2024-01,532.0,64.0,13.675
STEPHENS_FY2024,Full Gospel Baptist Church,2024-02,486.0,-46.0,-8.647
STEPHENS_FY2024,Full Gospel Baptist Church,2024-03,709.0,223.0,45.885
STEPHENS_FY2024,Full Gospel Baptist Church,2024-04,549.0,-160.0,-22.567
STEPHENS_FY2024,Full Gospel Baptist Church,2024-05,1023.0,474.0,86.339
STEPHENS_FY2024,Full Gospel Baptist Church,2024-06,1157.0,134.0,13.099
STEPHENS_FY2024,"Greater Hearts Outreach Ministries, Inc.",2023-07 to 2024-04,0.0,0.0,0.0
STEPHENS_FY2024,"Greater Hearts Outreach Ministries, Inc.",2024-05,13950.0,13950.0,inf
STEPHENS_FY2024,"Greater Hearts Outreach Ministries, Inc.",2024-06,5765.0,-8185.0,-58.674
STEPHENS_FY2024,HighPoint Community Worship Center,2023-07 to 2024-03,0.0,0.0,0.0
STEPHENS_FY2024,HighPoint Community Worship Center,2024-04,5509.0,5509.0,inf
STEPHENS_FY2024,HighPoint Community Worship Center,2024-05,4770.0,-739.0,-13.414
STEPHENS_FY2024,HighPoint Community Worship Center,2024-06,4017.0,-753.0,-15.786
STEPHENS_FY2024,Hill Street Baptist Church,2023-07,695.0,0.0,0.0
STEPHENS_FY2024,Hill Street Baptist Church,2023-08,993.0,298.0,42.878
STEPHENS_FY2024,Hill Street Baptist Church,2023-09,1264.0,271.0,27.291
STEPHENS_FY2024,Hill Street Baptist Church,2023-10,1507.0,243.0,19.225
STEPHENS_FY2024,Hill Street Baptist Church,2023-11,1317.0,-190.0,-12.608
STEPHENS_FY2024,Hill Street Baptist Church,2023-12,1073.0,-244.0,-18.527
STEPHENS_FY2024,Hill Street Baptist Church,2024-01,644.0,-429.0,-39.981
STEPHENS_FY2024,Hill Street Baptist Church,2024-02,857.0,213.0,33.075
STEPHENS_FY2024,Hill Street Baptist Church,2024-03,490.0,-367.0,-42.824
STEPHENS_FY2024,Hill Street Baptist Church,2024-04,1899.0,1409.0,287.551
STEPHENS_FY2024,Hill Street Baptist Church,2024-05,969.0,-930.0,-48.973
STEPHENS_FY2024,Hill Street Baptist Church,2024-06,687.0,-282.0,-29.102
STEPHENS_FY2024,Martin Baptist Church,2023-07,12806.0,0.0,0.0
STEPHENS_FY2024,Martin Baptist Church,2023-08,0.0,-12806.0,-100.0
STEPHENS_FY2024,Martin Baptist Church,2023-09,7547.0,7547.0,inf
STEPHENS_FY2024,Martin Baptist Church,2023-10,6721.0,-826.0,-10.945
STEPHENS_FY2024,Martin Baptist Church,2023-11,8522.0,1801.0,26.797
STEPHENS_FY2024,Martin Baptist Church,2023-12,6835.0,-1687.0,-19.796
STEPHENS_FY2024,Martin Baptist Church,2024-01,4886.0,-1949.0,-28.515
STEPHENS_FY2024,Martin Baptist Church,2024-02,8213.0,3327.0,68.093
STEPHENS_FY2024,Martin Baptist Church,2024-03,8152.0,-61.0,-0.743
STEPHENS_FY2024,Martin Baptist Church,2024-04,8372.0,220.0,2.699
STEPHENS_FY2024,Martin Baptist Church,2024-05,7100.0,-1272.0,-15.194
STEPHENS_FY2024,Martin Baptist Church,2024-06,8152.0,1052.0,14.817
STEPHENS_FY2024,Miracles Happen Recovery Residence INC,2023-07,1431.0,0.0,0.0
STEPHENS_FY2024,Miracles Happen Recovery Residence INC,2023-08,1679.0,248.0,17.331
STEPHENS_FY2024,Miracles Happen Recovery Residence INC,2023-09,1074.0,-605.0,-36.033
STEPHENS_FY2024,Miracles Happen Recovery Residence INC,2023-10,961.0,-113.0,-10.521
STEPHENS_FY2024,Miracles Happen Recovery Residence INC,2023-11,460.0,-501.0,-52.133
STEPHENS_FY2024,Miracles Happen Recovery Residence INC,2023-12,618.0,158.0,34.348
STEPHENS_FY2024,Miracles Happen Recovery Residence INC,2024-01,974.0,356.0,57.605
STEPHENS_FY2024,Miracles Happen Recovery Residence INC,2024-02,97.0,-877.0,-90.041
STEPHENS_FY2024,Miracles Happen Recovery Residence INC,2024-03,2877.0,2780.0,2865.979
STEPHENS_FY2024,Miracles Happen Recovery Residence INC,2024-04,1414.0,-1463.0,-50.852
