County,Agency,Time,dist_volume,delta,pct_change
WHITE_FY2024,Food 2 Kids White County,2023-07,0.0,0.0,0.0
WHITE_FY2024,Food 2 Kids White County,2023-08,4946.0,4946.0,inf
WHITE_FY2024,Food 2 Kids White County,2023-09,0.0,-4946.0,-100.0
WHITE_FY2024,Food 2 Kids White County,2023-10 to 2024-05,0.0,0.0,0.0
WHITE_FY2024,Food 2 Kids White County,2024-06,2426.0,2426.0,inf
WHITE_FY2024,Helen First Baptist Church,2023-07,8981.0,0.0,0.0
WHITE_FY2024,Helen First Baptist Church,2023-08,7124.0,-1857.0,-20.677
WHITE_FY2024,Helen First Baptist Church,2023-09,9372.0,2248.0,31.555
WHITE_FY2024,Helen First Baptist Church,2023-10,9212.0,-160.0,-1.707
WHITE_FY2024,Helen First Baptist Church,2023-11,7579.0,-1633.0,-17.727
WHITE_FY2024,Helen First Baptist Church,2023-12,7234.0,-345.0,-4.552
WHITE_FY2024,Helen First Baptist Church,2024-01,7568.0,334.0,4.617
WHITE_FY2024,Helen First Baptist Church,2024-02,8954.0,1386.0,18.314
WHITE_FY2024,Helen First Baptist Church,2024-03,8853.0,-101.0,-1.128
WHITE_FY2024,Helen First Baptist Church,2024-04,8559.0,-294.0,-3.321
WHITE_FY2024,Helen First Baptist Church,2024-05,8555.0,-4.0,-0.047
WHITE_FY2024,Helen First Baptist Church,2024-06,6928.0,-1627.0,-19.018
WHITE_FY2024,His Hands and Feet Ministries,2023-07,8481.0,0.0,0.0
WHITE_FY2024,His Hands and Feet Ministries,2023-08,7663.0,-818.0,-9.645
WHITE_FY2024,His Hands and Feet Ministries,2023-09,8163.0,500.0,6.525
WHITE_FY2024,His Hands and Feet Ministries,2023-10,8669.0,506.0,6.199
WHITE_FY2024,His Hands and Feet Ministries,2023-11,8522.0,-147.0,-1.696
WHITE_FY2024,His Hands and Feet Ministries,2023-12,7234.0,-1288.0,-15.114
WHITE_FY2024,His Hands and Feet Ministries,2024-01,5152.0,-2082.0,-28.781
WHITE_FY2024,His Hands and Feet Ministries,2024-02,7213.0,2061.0,40.004
WHITE_FY2024,His Hands and Feet Ministries,2024-03,8829.0,1616.0,22.404
WHITE_FY2024,His Hands and Feet Ministries,2024-04,8672.0,-157.0,-1.778
WHITE_FY2024,His Hands and Feet Ministries,2024-05,8243.0,-429.0,-4.947
WHITE_FY2024,His Hands and Feet Ministries,2024-06,8113.0,-130.0,-1.577
WHITE_FY2024,Mt. Yonah Baptist Church,2023-07,0.0,0.0,0.0
WHITE_FY2024,Mt. Yonah Baptist Church,2023-08,1789.0,1789.0,inf
WHITE_FY2024,Mt. Yonah Baptist Church,2023-09,0.0,-1789.0,-100.0
WHITE_FY2024,Mt. Yonah Baptist Church,2023-10 to 2024-06,0.0,0.0,0.0
WHITE_FY2024,Revivalist International Ministries,2023-07,1444.0,0.0,0.0
WHITE_FY2024,Revivalist International Ministries,2023-08,849.0,-595.0,-41.205
WHITE_FY2024,Revivalist International Ministries,2023-09,367.0,-482.0,-56.773
WHITE_FY2024,Revivalist International Ministries,2023-10,169.0,-198.0,-53.951
WHITE_FY2024,Revivalist International Ministries,2023-11,703.0,534.0,315.976
