County,Agency,Time,dist_volume,delta,pct_change
CLARKE_FY2025,AIDS Athens (Live Forward),2024-07,0.0,0.0,0.0
CLARKE_FY2025,AIDS Athens (Live Forward),2024-08,524.0,524.0,inf
CLARKE_FY2025,AIDS Athens (Live Forward),2024-09,481.0,-43.0,-8.206
CLARKE_FY2025,AIDS Athens (Live Forward),2024-10,376.0,-105.0,-21.83
CLARKE_FY2025,AIDS Athens (Live Forward),2024-11,0.0,-376.0,-100.0
CLARKE_FY2025,AIDS Athens (Live Forward),2024-12,756.0,756.0,inf
CLARKE_FY2025,AIDS Athens (Live Forward),2025-01,0.0,-756.0,-100.0
CLARKE_FY2025,AIDS Athens (Live Forward),2025-02,699.0,699.0,inf
CLARKE_FY2025,AIDS Athens (Live Forward),2025-03,485.0,-214.0,-30.615
CLARKE_FY2025,AIDS Athens (Live Forward),2025-04,411.0,-74.0,-15.258
CLARKE_FY2025,AIDS Athens (Live Forward),2025-05,0.0,-411.0,-100.0
CLARKE_FY2025,AIDS Athens (Live Forward),2025-06,0.0,0.0,0.0
CLARKE_FY2025,Acceptance Recovery Center Inc.,2024-07,1875.0,0.0,0.0
CLARKE_FY2025,Acceptance Recovery Center Inc.,2024-08,3872.0,1997.0,106.507
CLARKE_FY2025,Acceptance Recovery Center Inc.,2024-09,3149.0,-723.0,-18.673
CLARKE_FY2025,Acceptance Recovery Center Inc.,2024-10,3075.0,-74.0,-2.35
CLARKE_FY2025,Acceptance Recovery Center Inc.,2024-11,2043.0,-1032.0,-33.561
CLARKE_FY2025,Acceptance Recovery Center Inc.,2024-12,1967.0,-76.0,-3.72
CLARKE_FY2025,Acceptance Recovery Center Inc.,2025-01,3807.0,1840.0,93.543
CLARKE_FY2025,Acceptance Recovery Center Inc.,2025-02,2023.0,-1784.0,-46.861
CLARKE_FY2025,Acceptance Recovery Center Inc.,2025-03,3354.0,1331.0,65.793
CLARKE_FY2025,Acceptance Recovery Center Inc.,2025-04,4328.0,974.0,29.04
CLARKE_FY2025,Acceptance Recovery Center Inc.,2025-05,3604.0,-724.0,-16.728
CLARKE_FY2025,Acceptance Recovery Center Inc.,2025-06,2729.4,-874.5999999999999,-24.267
CLARKE_FY2025,Acceptance Recovery Inc. Men's,2024-07 to 2025-05,0.0,0.0,0.0
CLARKE_FY2025,Acceptance Recovery Inc. Men's,2025-06,1934.0,1934.0,inf
CLARKE_FY2025,Advantage Behavioral Health System - Women's Services,2024-07,1138.0,0.0,0.0
CLARKE_FY2025,Advantage Behavioral Health System - Women's Services,2024-08,654.0,-484.0,-42.531
CLARKE_FY2025,Advantage Behavioral Health System - Women's Services,2024-09,537.0,-117.0,-17.89
CLARKE_FY2025,Advantage Behavioral Health System - Women's Services,2024-10,432.0,-105.0,-19.553
CLARKE_FY2025,Advantage Behavioral Health System - Women's Services,2024-11,796.0,364.0,84.259
CLARKE_FY2025,Advantage Behavioral Health System - Women's Services,2024-12,594.0,-202.0,-25.377
CLARKE_FY2025,Advantage Behavioral Health System - Women's Services,2025-01,414.0,-180.0,-30.303
