County,Agency,Time,dist_volume,delta,pct_change
HABERSHAM_FY2023,Ballew House Outreach,2022-07,453.0,0.0,0.0
HABERSHAM_FY2023,Ballew House Outreach,2022-08,297.0,-156.0,-34.437
HABERSHAM_FY2023,Ballew House Outreach,2022-09,343.0,46.0,15.488
HABERSHAM_FY2023,Ballew House Outreach,2022-10,391.0,48.0,13.994
HABERSHAM_FY2023,Ballew House Outreach,2022-11,312.0,-79.0,-20.205
HABERSHAM_FY2023,Ballew House Outreach,2022-12,156.0,-156.0,-50.0
HABERSHAM_FY2023,Ballew House Outreach,2023-01,195.0,39.0,25.0
HABERSHAM_FY2023,Ballew House Outreach,2023-02,348.0,153.0,78.462
HABERSHAM_FY2023,Ballew House Outreach,2023-03,383.0,35.0,10.057
HABERSHAM_FY2023,Ballew House Outreach,2023-04,311.0,-72.0,-18.799
HABERSHAM_FY2023,Ballew House Outreach,2023-05,0.0,-311.0,-100.0
HABERSHAM_FY2023,Ballew House Outreach,2023-06,262.0,262.0,inf
HABERSHAM_FY2023,Breaking Chains Ministries d.b.a Freedom Hill,2022-07,1104.0,0.0,0.0
HABERSHAM_FY2023,Breaking Chains Ministries d.b.a Freedom Hill,2022-08,1195.0,91.0,8.243
HABERSHAM_FY2023,Breaking Chains Ministries d.b.a Freedom Hill,2022-09,1174.0,-21.0,-1.757
HABERSHAM_FY2023,Breaking Chains Ministries d.b.a Freedom Hill,2022-10,0.0,-1174.0,-100.0
HABERSHAM_FY2023,Breaking Chains Ministries d.b.a Freedom Hill,2022-11,1087.0,1087.0,inf
HABERSHAM_FY2023,Breaking Chains Ministries d.b.a Freedom Hill,2022-12,186.0,-901.0,-82.889
HABERSHAM_FY2023,Breaking Chains Ministries d.b.a Freedom Hill,2023-01,810.0,624.0,335.484
HABERSHAM_FY2023,Breaking Chains Ministries d.b.a Freedom Hill,2023-02,1037.0,227.0,28.025
HABERSHAM_FY2023,Breaking Chains Ministries d.b.a Freedom Hill,2023-03,651.0,-386.0,-37.223
HABERSHAM_FY2023,Breaking Chains Ministries d.b.a Freedom Hill,2023-04,191.0,-460.0,-70.661
HABERSHAM_FY2023,Breaking Chains Ministries d.b.a Freedom Hill,2023-05,149.0,-42.0,-21.99
HABERSHAM_FY2023,Breaking Chains Ministries d.b.a Freedom Hill,2023-06,0.0,-149.0,-100.0
HABERSHAM_FY2023,Circle of Hope,2022-07,487.0,0.0,0.0
HABERSHAM_FY2023,Circle of Hope,2022-08,653.0,166.0,34.086
HABERSHAM_FY2023,Circle of Hope,2022-09,105.0,-548.0,-83.92
HABERSHAM_FY2023,Circle of Hope,2022-10,0.0,-105.0,-100.0
HABERSHAM_FY2023,Circle of Hope,2022-11,238.0,238.0,inf
HABERSHAM_FY2023,Circle of Hope,2022-12,123.0,-115.0,-48.319
HABERSHAM_FY2023,Circle of Hope,2023-01,0.0,-123.0,-100.0
HABERSHAM_FY2023,Circle of Hope,2023-02,645.0,645.0,inf
HABERSHAM_FY2023,Circle of Hope,2023-03,606.0,-39.0,-6.047
HABERSHAM_FY2023,Circle of Hope,2023-04,146.0,-460.0,-75.908
HABERSHAM_FY2023,Circle of Hope,2023-05,270.0,124.0,84.932
HABERSHAM_FY2023,Circle of Hope,2023-06,197.0,-73.0,-27.037
HABERSHAM_FY2023,Clarkesville Church of God,2022-07,2164.0,0.0,0.0
HABERSHAM_FY2023,Clarkesville Church of God,2022-08,2150.0,-14.0,-0.647
