County,Agency,Time,dist_volume,delta,pct_change
OCONEE_FY2025,Browns Chapel Baptist Church,2024-07,0.0,0.0,0.0
OCONEE_FY2025,Browns Chapel Baptist Church,2024-08,10148.0,10148.0,inf
OCONEE_FY2025,Browns Chapel Baptist Church,2024-09,0.0,-10148.0,-100.0
OCONEE_FY2025,Browns Chapel Baptist Church,2024-10 to 2025-06,0.0,0.0,0.0
OCONEE_FY2025,Extra Special People (ESP),2024-07 to 2024-08,0.0,0.0,0.0
OCONEE_FY2025,Extra Special People (ESP),2024-09,4636.0,4636.0,inf
OCONEE_FY2025,Extra Special People (ESP),2024-10,3690.0,-946.0,-20.406
OCONEE_FY2025,Extra Special People (ESP),2024-11,5646.0,1956.0,53.008
OCONEE_FY2025,Extra Special People (ESP),2024-12,5293.0,-353.0,-6.252
OCONEE_FY2025,Extra Special People (ESP),2025-01,5204.0,-89.0,-1.681
OCONEE_FY2025,Extra Special People (ESP),2025-02,7114.0,1910.0,36.703
OCONEE_FY2025,Extra Special People (ESP),2025-03,4429.0,-2685.0,-37.742
OCONEE_FY2025,Extra Special People (ESP),2025-04,0.0,-4429.0,-100.0
OCONEE_FY2025,Extra Special People (ESP),2025-05 to 2025-06,0.0,0.0,0.0
OCONEE_FY2025,"Grace Fellowship Church, INC",2024-07,10274.0,0.0,0.0
OCONEE_FY2025,"Grace Fellowship Church, INC",2024-08,12257.0,1983.0,19.301
OCONEE_FY2025,"Grace Fellowship Church, INC",2024-09,0.0,-12257.0,-100.0
OCONEE_FY2025,"Grace Fellowship Church, INC",2024-10,11815.0,11815.0,inf
OCONEE_FY2025,"Grace Fellowship Church, INC",2024-11,10452.0,-1363.0,-11.536
OCONEE_FY2025,"Grace Fellowship Church, INC",2024-12,12726.0,2274.0,21.757
OCONEE_FY2025,"Grace Fellowship Church, INC",2025-01,12197.0,-529.0,-4.157
OCONEE_FY2025,"Grace Fellowship Church, INC",2025-02,10755.0,-1442.0,-11.823
OCONEE_FY2025,"Grace Fellowship Church, INC",2025-03,11444.0,689.0,6.406
OCONEE_FY2025,"Grace Fellowship Church, INC",2025-04,2654.0,-8790.0,-76.809
OCONEE_FY2025,"Grace Fellowship Church, INC",2025-05,11452.0,8798.0,331.5
OCONEE_FY2025,"Grace Fellowship Church, INC",2025-06,9464.0,-1988.0,-17.359
OCONEE_FY2025,Living Word Baptist Church,2024-07,9209.0,0.0,0.0
OCONEE_FY2025,Living Word Baptist Church,2024-08,12537.0,3328.0,36.139
OCONEE_FY2025,Living Word Baptist Church,2024-09,12671.0,134.0,1.069
OCONEE_FY2025,Living Word Baptist Church,2024-10,12028.0,-643.0,-5.075
OCONEE_FY2025,Living Word Baptist Church,2024-11,12649.0,621.0,5.163
OCONEE_FY2025,Living Word Baptist Church,2024-12,12114.0,-535.0,-4.23
OCONEE_FY2025,Living Word Baptist Church,2025-01,12255.0,141.0,1.164
OCONEE_FY2025,Living Word Baptist Church,2025-02,11811.0,-444.0,-3.623
OCONEE_FY2025,Living Word Baptist Church,2025-03,11248.0,-563.0,-4.767
OCONEE_FY2025,Living Word Baptist Church,2025-04,11728.0,480.0,4.267
OCONEE_FY2025,Living Word Baptist Church,2025-05,11575.0,-153.0,-1.305
OCONEE_FY2025,Living Word Baptist Church,2025-06,11110.0,-465.0,-4.017
OCONEE_FY2025,Oconee County Senior Center,2024-07,0.0,0.0,0.0
OCONEE_FY2025,Oconee County Senior Center,2024-08,59.0,59.0,inf
OCONEE_FY2025,Oconee County Senior Center,2024-09,156.0,97.0,164.407
OCONEE_FY2025,Oconee County Senior Center,2024-10,164.0,8.0,5.128
OCONEE_FY2025,Oconee County Senior Center,2024-11,0.0,-164.0,-100.0
OCONEE_FY2025,Oconee County Senior Center,2024-12,116.0,116.0,inf
OCONEE_FY2025,Oconee County Senior Center,2025-01,98.0,-18.0,-15.517
OCONEE_FY2025,Oconee County Senior Center,2025-02,135.0,37.0,37.755
OCONEE_FY2025,Oconee County Senior Center,2025-03,118.0,-17.0,-12.593
OCONEE_FY2025,Oconee County Senior Center,2025-04,131.0,13.0,11.017
OCONEE_FY2025,Oconee County Senior Center,2025-05,57.0,-74.0,-56.489
OCONEE_FY2025,Oconee County Senior Center,2025-06,64.0,7.0,12.281
OCONEE_FY2025,Pinewood South Pop-Up Pantry,2024-07,3233.0,0.0,0.0
OCONEE_FY2025,Pinewood South Pop-Up Pantry,2024-08,0.0,-3233.0,-100.0
OCONEE_FY2025,Pinewood South Pop-Up Pantry,2024-09 to 2025-06,0.0,0.0,0.0
