County,Agency,Time,dist_volume,delta,pct_change
BARROW_FY2023,Auburn First Baptist Church,2022-07,3114.0,0.0,0.0
BARROW_FY2023,Auburn First Baptist Church,2022-08,3544.0,430.0,13.809
BARROW_FY2023,Auburn First Baptist Church,2022-09,3432.0,-112.0,-3.16
BARROW_FY2023,Auburn First Baptist Church,2022-10,4684.0,1252.0,36.48
BARROW_FY2023,Auburn First Baptist Church,2022-11,2922.0,-1762.0,-37.617
BARROW_FY2023,Auburn First Baptist Church,2022-12,2828.0,-94.0,-3.217
BARROW_FY2023,Auburn First Baptist Church,2023-01,4125.0,1297.0,45.863
BARROW_FY2023,Auburn First Baptist Church,2023-02,3647.0,-478.0,-11.588
BARROW_FY2023,Auburn First Baptist Church,2023-03,4484.0,837.0,22.95
BARROW_FY2023,Auburn First Baptist Church,2023-04,3241.0,-1243.0,-27.721
BARROW_FY2023,Auburn First Baptist Church,2023-05,3062.0,-179.0,-5.523
BARROW_FY2023,Auburn First Baptist Church,2023-06,5386.0,2324.0,75.898
BARROW_FY2023,Barrow County Food Pantry,2022-07,29301.0,0.0,0.0
BARROW_FY2023,Barrow County Food Pantry,2022-08,31505.0,2204.0,7.522
BARROW_FY2023,Barrow County Food Pantry,2022-09,28147.0,-3358.0,-10.659
BARROW_FY2023,Barrow County Food Pantry,2022-10,37625.0,9478.0,33.673
BARROW_FY2023,Barrow County Food Pantry,2022-11,29128.0,-8497.0,-22.583
BARROW_FY2023,Barrow County Food Pantry,2022-12,43777.0,14649.0,50.292
BARROW_FY2023,Barrow County Food Pantry,2023-01,24043.0,-19734.0,-45.078
BARROW_FY2023,Barrow County Food Pantry,2023-02,26655.0,2612.0,10.864
BARROW_FY2023,Barrow County Food Pantry,2023-03,25240.0,-1415.0,-5.309
BARROW_FY2023,Barrow County Food Pantry,2023-04,36395.0,11155.0,44.196
BARROW_FY2023,Barrow County Food Pantry,2023-05,19983.0,-16412.0,-45.094
BARROW_FY2023,Barrow County Food Pantry,2023-06,23029.0,3046.0,15.243
BARROW_FY2023,Barrow: STYGE Senior Staples Program,2022-07,1138.0,0.0,0.0
BARROW_FY2023,Barrow: STYGE Senior Staples Program,2022-08,0.0,-1138.0,-100.0
BARROW_FY2023,Barrow: STYGE Senior Staples Program,2022-09,1300.0,1300.0,inf
BARROW_FY2023,Barrow: STYGE Senior Staples Program,2022-10,1010.0,-290.0,-22.308
BARROW_FY2023,Barrow: STYGE Senior Staples Program,2022-11,1413.0,403.0,39.901
BARROW_FY2023,Barrow: STYGE Senior Staples Program,2022-12,980.0,-433.0,-30.644
BARROW_FY2023,Barrow: STYGE Senior Staples Program,2023-01,0.0,-980.0,-100.0
BARROW_FY2023,Barrow: STYGE Senior Staples Program,2023-02,360.0,360.0,inf
BARROW_FY2023,Barrow: STYGE Senior Staples Program,2023-03,0.0,-360.0,-100.0
BARROW_FY2023,Barrow: STYGE Senior Staples Program,2023-04,1616.0,1616.0,inf
BARROW_FY2023,Barrow: STYGE Senior Staples Program,2023-05,0.0,-1616.0,-100.0
BARROW_FY2023,Barrow: STYGE Senior Staples Program,2023-06,0.0,0.0,0.0
BARROW_FY2023,Barrow: Winder Freelife Church Senior Staples Program,2022-07,314.0,0.0,0.0
BARROW_FY2023,Barrow: Winder Freelife Church Senior Staples Program,2022-08,0.0,-314.0,-100.0
BARROW_FY2023,Barrow: Winder Freelife Church Senior Staples Program,2022-09,548.0,548.0,inf
BARROW_FY2023,Barrow: Winder Freelife Church Senior Staples Program,2022-10,607.0,59.0,10.766
BARROW_FY2023,Barrow: Winder Freelife Church Senior Staples Program,2022-11,1236.0,629.0,103.624
BARROW_FY2023,Barrow: Winder Freelife Church Senior Staples Program,2022-12,0.0,-1236.0,-100.0
BARROW_FY2023,Barrow: Winder Freelife Church Senior Staples Program,2023-01,531.0,531.0,inf
BARROW_FY2023,Barrow: Winder Freelife Church Senior Staples Program,2023-02,463.0,-68.0,-12.806
BARROW_FY2023,Barrow: Winder Freelife Church Senior Staples Program,2023-03,0.0,-463.0,-100.0
BARROW_FY2023,Barrow: Winder Freelife Church Senior Staples Program,2023-04 to 2023-06,0.0,0.0,0.0
BARROW_FY2023,Bear Creek First Baptist Church,2022-07,0.0,0.0,0.0
BARROW_FY2023,Bear Creek First Baptist Church,2022-08,15914.0,15914.0,inf
BARROW_FY2023,Bear Creek First Baptist Church,2022-09,0.0,-15914.0,-100.0
BARROW_FY2023,Bear Creek First Baptist Church,2022-10,16490.0,16490.0,inf
BARROW_FY2023,Bear Creek First Baptist Church,2022-11,0.0,-16490.0,-100.0
BARROW_FY2023,Bear Creek First Baptist Church,2022-12 to 2023-02,0.0,0.0,0.0
BARROW_FY2023,Bear Creek First Baptist Church,2023-03,5280.0,5280.0,inf
BARROW_FY2023,Bear Creek First Baptist Church,2023-04,10833.0,5553.0,105.17
BARROW_FY2023,Bear Creek First Baptist Church,2023-05,0.0,-10833.0,-100.0
BARROW_FY2023,Bear Creek First Baptist Church,2023-06,17502.0,17502.0,inf
BARROW_FY2023,Christ The King Ghana Methodist,2022-07,1471.0,0.0,0.0
BARROW_FY2023,Christ The King Ghana Methodist,2022-08,0.0,-1471.0,-100.0
BARROW_FY2023,Christ The King Ghana Methodist,2022-09 to 2022-10,0.0,0.0,0.0
BARROW_FY2023,Christ The King Ghana Methodist,2022-11,2407.0,2407.0,inf
BARROW_FY2023,Christ The King Ghana Methodist,2022-12,1165.0,-1242.0,-51.6
BARROW_FY2023,Christ The King Ghana Methodist,2023-01,1782.0,617.0,52.961
BARROW_FY2023,Christ The King Ghana Methodist,2023-02,1296.0,-486.0,-27.273
BARROW_FY2023,Christ The King Ghana Methodist,2023-03,2588.0,1292.0,99.691
BARROW_FY2023,Christ The King Ghana Methodist,2023-04,2376.0,-212.0,-8.192
BARROW_FY2023,Christ The King Ghana Methodist,2023-05,3339.0,963.0,40.53
BARROW_FY2023,Christ The King Ghana Methodist,2023-06,3683.0,344.0,10.302
BARROW_FY2023,Church at Pierce Rd.,2022-07,0.0,0.0,0.0
BARROW_FY2023,Church at Pierce Rd.,2022-08,1089.0,1089.0,inf
BARROW_FY2023,Church at Pierce Rd.,2022-09,0.0,-1089.0,-100.0
BARROW_FY2023,Church at Pierce Rd.,2022-10,1311.0,1311.0,inf
BARROW_FY2023,Church at Pierce Rd.,2022-11,0.0,-1311.0,-100.0
BARROW_FY2023,Church at Pierce Rd.,2022-12 to 2023-01,0.0,0.0,0.0
BARROW_FY2023,Church at Pierce Rd.,2023-02,1587.0,1587.0,inf
BARROW_FY2023,Church at Pierce Rd.,2023-03,899.0,-688.0,-43.352
BARROW_FY2023,Church at Pierce Rd.,2023-04,1429.0,530.0,58.954
BARROW_FY2023,Church at Pierce Rd.,2023-05,710.0,-719.0,-50.315
BARROW_FY2023,Church at Pierce Rd.,2023-06,466.0,-244.0,-34.366
BARROW_FY2023,Crossview Church Food Pantry,2022-07,239.0,0.0,0.0
BARROW_FY2023,Crossview Church Food Pantry,2022-08,897.0,658.0,275.314
BARROW_FY2023,Crossview Church Food Pantry,2022-09,317.0,-580.0,-64.66
BARROW_FY2023,Crossview Church Food Pantry,2022-10,757.0,440.0,138.801
BARROW_FY2023,Crossview Church Food Pantry,2022-11,0.0,-757.0,-100.0
BARROW_FY2023,Crossview Church Food Pantry,2022-12,559.0,559.0,inf
BARROW_FY2023,Crossview Church Food Pantry,2023-01,514.0,-45.0,-8.05
BARROW_FY2023,Crossview Church Food Pantry,2023-02,323.0,-191.0,-37.16
BARROW_FY2023,Crossview Church Food Pantry,2023-03,0.0,-323.0,-100.0
BARROW_FY2023,Crossview Church Food Pantry,2023-04,0.0,0.0,0.0
BARROW_FY2023,Crossview Church Food Pantry,2023-05,743.0,743.0,inf
BARROW_FY2023,Crossview Church Food Pantry,2023-06,136.0,-607.0,-81.696
BARROW_FY2023,F2K360 BARROW,2022-07 to 2023-05,0.0,0.0,0.0
BARROW_FY2023,F2K360 BARROW,2023-06,5022.0,5022.0,inf
BARROW_FY2023,Food 2 Kids Barrow County,2022-07,0.0,0.0,0.0
BARROW_FY2023,Food 2 Kids Barrow County,2022-08,3150.0,3150.0,inf
BARROW_FY2023,Food 2 Kids Barrow County,2022-09,404.0,-2746.0,-87.175
BARROW_FY2023,Food 2 Kids Barrow County,2022-10,1463.0,1059.0,262.129
BARROW_FY2023,Food 2 Kids Barrow County,2022-11,930.0,-533.0,-36.432
BARROW_FY2023,Food 2 Kids Barrow County,2022-12,1345.0,415.0,44.624
BARROW_FY2023,Food 2 Kids Barrow County,2023-01,585.0,-760.0,-56.506
BARROW_FY2023,Food 2 Kids Barrow County,2023-02,0.0,-585.0,-100.0
BARROW_FY2023,Food 2 Kids Barrow County,2023-03 to 2023-06,0.0,0.0,0.0
BARROW_FY2023,Project Adam Community Asst Ct,2022-07,155.0,0.0,0.0
BARROW_FY2023,Project Adam Community Asst Ct,2022-08,0.0,-155.0,-100.0
BARROW_FY2023,Project Adam Community Asst Ct,2022-09,0.0,0.0,0.0
BARROW_FY2023,Project Adam Community Asst Ct,2022-10,529.0,529.0,inf
BARROW_FY2023,Project Adam Community Asst Ct,2022-11,0.0,-529.0,-100.0
BARROW_FY2023,Project Adam Community Asst Ct,2022-12,0.0,0.0,0.0
BARROW_FY2023,Project Adam Community Asst Ct,2023-01,263.0,263.0,inf
BARROW_FY2023,Project Adam Community Asst Ct,2023-02,180.0,-83.0,-31.559
BARROW_FY2023,Project Adam Community Asst Ct,2023-03,1174.0,994.0,552.222
BARROW_FY2023,Project Adam Community Asst Ct,2023-04,706.0,-468.0,-39.864
BARROW_FY2023,Project Adam Community Asst Ct,2023-05,1432.0,726.0,102.833
BARROW_FY2023,Project Adam Community Asst Ct,2023-06,1762.0,330.0,23.045
BARROW_FY2023,River Hills Church,2022-07,21345.0,0.0,0.0
BARROW_FY2023,River Hills Church,2022-08,10163.0,-11182.0,-52.387
BARROW_FY2023,River Hills Church,2022-09,10151.0,-12.0,-0.118
BARROW_FY2023,River Hills Church,2022-10,10628.0,477.0,4.699
BARROW_FY2023,River Hills Church,2022-11,11665.0,1037.0,9.757
BARROW_FY2023,River Hills Church,2022-12,8525.0,-3140.0,-26.918
BARROW_FY2023,River Hills Church,2023-01,11628.0,3103.0,36.399
BARROW_FY2023,River Hills Church,2023-02,10668.0,-960.0,-8.256
BARROW_FY2023,River Hills Church,2023-03,10645.0,-23.0,-0.216
BARROW_FY2023,River Hills Church,2023-04,9090.0,-1555.0,-14.608
BARROW_FY2023,River Hills Church,2023-05,8066.0,-1024.0,-11.265
BARROW_FY2023,River Hills Church,2023-06,8864.0,798.0,9.893
BARROW_FY2023,SYTGE (Seeing You Through God's Eyes) Outreach Ministry,2022-07 to 2022-08,0.0,0.0,0.0
BARROW_FY2023,SYTGE (Seeing You Through God's Eyes) Outreach Ministry,2022-09,478.0,478.0,inf
BARROW_FY2023,SYTGE (Seeing You Through God's Eyes) Outreach Ministry,2022-10,0.0,-478.0,-100.0
BARROW_FY2023,SYTGE (Seeing You Through God's Eyes) Outreach Ministry,2022-11,509.0,509.0,inf
BARROW_FY2023,SYTGE (Seeing You Through God's Eyes) Outreach Ministry,2022-12,1074.0,565.0,111.002
BARROW_FY2023,SYTGE (Seeing You Through God's Eyes) Outreach Ministry,2023-01,924.0,-150.0,-13.966
BARROW_FY2023,SYTGE (Seeing You Through God's Eyes) Outreach Ministry,2023-02,926.0,2.0,0.216
BARROW_FY2023,SYTGE (Seeing You Through God's Eyes) Outreach Ministry,2023-03,830.0,-96.0,-10.367
BARROW_FY2023,SYTGE (Seeing You Through God's Eyes) Outreach Ministry,2023-04,0.0,-830.0,-100.0
BARROW_FY2023,SYTGE (Seeing You Through God's Eyes) Outreach Ministry,2023-05,822.0,822.0,inf
BARROW_FY2023,SYTGE (Seeing You Through God's Eyes) Outreach Ministry,2023-06,0.0,-822.0,-100.0
BARROW_FY2023,Winder Church of God of Prophecy,2022-07,871.0,0.0,0.0
BARROW_FY2023,Winder Church of God of Prophecy,2022-08,836.0,-35.0,-4.018
BARROW_FY2023,Winder Church of God of Prophecy,2022-09,505.0,-331.0,-39.593
BARROW_FY2023,Winder Church of God of Prophecy,2022-10,297.0,-208.0,-41.188
BARROW_FY2023,Winder Church of God of Prophecy,2022-11,559.0,262.0,88.215
BARROW_FY2023,Winder Church of God of Prophecy,2022-12,274.0,-285.0,-50.984
BARROW_FY2023,Winder Church of God of Prophecy,2023-01,339.0,65.0,23.723
BARROW_FY2023,Winder Church of God of Prophecy,2023-02,235.0,-104.0,-30.678
BARROW_FY2023,Winder Church of God of Prophecy,2023-03,381.0,146.0,62.128
BARROW_FY2023,Winder Church of God of Prophecy,2023-04,501.0,120.0,31.496
BARROW_FY2023,Winder Church of God of Prophecy,2023-05,304.0,-197.0,-39.321
BARROW_FY2023,Winder Church of God of Prophecy,2023-06,513.0,209.0,68.75
BARROW_FY2023,Winder Freelife Church,2022-07,0.0,0.0,0.0
BARROW_FY2023,Winder Freelife Church,2022-08,979.0,979.0,inf
BARROW_FY2023,Winder Freelife Church,2022-09,776.0,-203.0,-20.735
BARROW_FY2023,Winder Freelife Church,2022-10,427.0,-349.0,-44.974
BARROW_FY2023,Winder Freelife Church,2022-11,14389.0,13962.0,3269.789
BARROW_FY2023,Winder Freelife Church,2022-12,460.0,-13929.0,-96.803
BARROW_FY2023,Winder Freelife Church,2023-01,0.0,-460.0,-100.0
BARROW_FY2023,Winder Freelife Church,2023-02,412.0,412.0,inf
BARROW_FY2023,Winder Freelife Church,2023-03,682.0,270.0,65.534
BARROW_FY2023,Winder Freelife Church,2023-04,500.0,-182.0,-26.686
BARROW_FY2023,Winder Freelife Church,2023-05,441.0,-59.0,-11.8
BARROW_FY2023,Winder Freelife Church,2023-06,538.0,97.0,21.995
BARROW_FY2023,Winder Wesleyan Church,2022-07 to 2022-09,0.0,0.0,0.0
BARROW_FY2023,Winder Wesleyan Church,2022-10,501.0,501.0,inf
BARROW_FY2023,Winder Wesleyan Church,2022-11,125.0,-376.0,-75.05
BARROW_FY2023,Winder Wesleyan Church,2022-12,0.0,-125.0,-100.0
BARROW_FY2023,Winder Wesleyan Church,2023-01,776.0,776.0,inf
BARROW_FY2023,Winder Wesleyan Church,2023-02,588.0,-188.0,-24.227
BARROW_FY2023,Winder Wesleyan Church,2023-03,0.0,-588.0,-100.0
BARROW_FY2023,Winder Wesleyan Church,2023-04 to 2023-05,0.0,0.0,0.0
BARROW_FY2023,Winder Wesleyan Church,2023-06,244.0,244.0,inf
BARROW_FY2023,YMCA of GA's Piedmont- Barrow County,2022-07,1036.0,0.0,0.0
BARROW_FY2023,YMCA of GA's Piedmont- Barrow County,2022-08,2926.0,1890.0,182.432
BARROW_FY2023,YMCA of GA's Piedmont- Barrow County,2022-09,3698.0,772.0,26.384
BARROW_FY2023,YMCA of GA's Piedmont- Barrow County,2022-10,908.0,-2790.0,-75.446
BARROW_FY2023,YMCA of GA's Piedmont- Barrow County,2022-11,2930.0,2022.0,222.687
BARROW_FY2023,YMCA of GA's Piedmont- Barrow County,2022-12,1284.0,-1646.0,-56.177
BARROW_FY2023,YMCA of GA's Piedmont- Barrow County,2023-01,3244.0,1960.0,152.648
BARROW_FY2023,YMCA of GA's Piedmont- Barrow County,2023-02,1728.0,-1516.0,-46.732
BARROW_FY2023,YMCA of GA's Piedmont- Barrow County,2023-03,1302.0,-426.0,-24.653
BARROW_FY2023,YMCA of GA's Piedmont- Barrow County,2023-04,718.0,-584.0,-44.854
BARROW_FY2023,YMCA of GA's Piedmont- Barrow County,2023-05,1026.0,308.0,42.897
BARROW_FY2023,YMCA of GA's Piedmont- Barrow County,2023-06,2053.0,1027.0,100.097
